#{"t_start": 1770154376.2136316, "env_id": "None"}
r,l,t
-342.928561,250,3.642286
-343.253445,250,4.991647
-342.486783,250,6.341938
-344.2,250,7.595599
7.382795,30,8.58342
-343.485984,250,9.792837
-340.839776,250,11.169857
-343.005484,250,12.841879
-342.914945,250,14.536785
-57.778494,115,15.996499
-343.637946,250,17.753007
-343.868523,250,19.199162
-129.197108,161,20.062917
-343.125597,250,21.407223
7.421474,29,21.760707
-25.090435,84,22.207513
-116.945021,156,23.043517
-24.771643,85,23.489378
-339.94137,250,24.876215
-19.55899,77,25.339053
-214.324526,204,26.467911
-342.086805,250,28.316237
-343.230123,250,30.110583
10.062707,12,30.201138
-343.812231,250,32.451636
-344.637091,250,34.24401
-344.9,250,36.538767
-22.459789,81,37.036842
-343.637523,250,38.420907
-44.667075,103,39.046907
6.353471,31,39.253819
8.739537,22,39.382178
14.180292,37,39.611581
-343.9,250,40.982241
-202.116682,198,42.458563
-343.354081,250,43.966889
-22.279144,81,44.549608
-344.324387,250,46.341444
-343.937521,250,47.716476
-341.685147,250,49.550782
-40.881869,99,50.224943
-74.67638,127,51.098311
7.497462,27,51.30426
-341.647798,250,52.813881
9.562865,19,52.944504
-341.525599,250,54.371165
-2.173618,53,54.666517
-341.069511,250,56.488702
-122.787481,163,57.430161
-107.854964,149,58.255242
-142.760231,168,59.242306
-131.599498,168,60.350294
-49.178845,108,61.142143
-68.223116,123,62.034259
11.160258,44,62.741162
8.24204,23,62.938058
-340.788033,250,65.117524
-250.834305,219,66.604482
-341.885248,250,68.509081
-17.876966,87,69.213749
-76.607258,128,70.036221
0.714589,47,70.661361
2.485389,43,70.937822
-175.686986,186,71.98527
10.220493,11,72.064111
4.033111,39,72.291579
-341.486468,250,73.81986
-343.623608,250,75.100462
-6.767954,61,75.486112
-150.277931,173,76.740794
-28.591538,89,77.31731
19.949225,15,77.459001
-43.124208,102,78.19769
-340.732766,250,79.989694
-29.700321,90,80.605676
-83.992884,134,81.397645
-260.022006,223,82.510452
17.994765,28,82.743459
-10.044546,65,83.214784
-264.214498,225,87.911142
-52.318778,111,88.626714
-184.277575,191,89.684435
-341.493418,250,91.07764
3.782834,40,91.328117
-339.418069,250,95.669147
-339.561644,250,97.828873
9.063299,23,98.009413
-65.320675,122,98.755153
8.711853,26,98.921145
-339.447994,250,100.356857
-339.967102,250,102.085745
-30.008214,90,104.682673
-340.819089,250,106.064956
-341.540821,250,107.316223
-325.052072,248,108.602846
18.801653,24,108.746866
-165.52854,182,109.712399
-341.757105,250,112.338828
-64.725136,120,113.015123
-181.737749,189,114.001517
-340.300361,250,115.301916
-179.41782,192,116.345322
-80.372064,131,119.010743
-340.494093,250,120.71625
10.253902,8,120.802861
-16.839945,75,121.267877
-37.546514,97,121.7818
-7.095225,61,122.185706
-341.748101,250,123.526564
6.709067,32,123.737092
4.865522,36,123.953701
8.947435,25,124.147394
-196.728959,196,127.74438
-92.251386,139,128.488769
6.687354,30,128.668366
-341.682269,250,130.68539
-73.805559,126,131.413053
13.388584,42,131.649572
-342.53554,250,133.058514
9.791445,17,133.1974
9.111573,22,133.331036
7.184326,29,133.561011
-201.262816,198,139.275852
-331.72815,250,140.833252
-340.0412,250,142.249345
-13.443859,70,142.719712
-249.569264,219,143.9498
-3.519543,71,144.35932
8.332009,27,144.542631
-6.464588,61,147.247015
0.76283,48,147.51602
-36.066808,96,148.053021
9.270248,21,148.200161
-210.287935,202,149.322585
-11.269128,66,149.761273
-48.411628,115,150.403454
-44.466841,103,150.991403
-7.25467,61,151.395015
-340.458321,250,153.345292
-38.760157,99,159.097815
7.014032,31,159.385285
-54.900738,112,160.221643
-13.194795,82,160.782528
-6.972318,61,161.297168
10.15493,12,161.422484
-339.375341,250,163.975419
16.465816,32,164.208245
-133.349321,164,165.415216
-164.584139,181,166.577809
-10.48045,66,170.049928
8.457805,26,170.252322
-0.407343,50,170.603631
10.289252,11,170.701429
-32.137188,102,171.463598
-1.656759,52,171.90975
5.879958,35,172.179041
-340.365812,250,174.001254
5.80171,36,174.340144
-340.637879,250,176.626921
-14.396355,84,177.496898
-338.526014,250,183.311679
-340.303212,250,185.012385
-95.531636,142,185.966085
4.505502,38,186.209376
-202.961012,199,187.524243
8.529592,24,187.701204
-131.336696,163,188.760322
9.650615,19,188.9161
-340.19639,250,193.94273
-52.38907,110,194.68518
9.969796,14,194.799332
10.275279,12,194.908655
9.745849,19,195.038393
-21.530662,80,195.701927
-60.887476,118,197.424462
-118.070996,156,198.909398
-46.736223,106,199.973637
-23.047018,82,200.813944
-72.053945,126,205.342621
-340.579026,250,207.083716
-15.134472,73,207.637809
-84.809444,135,208.553125
7.016513,31,208.780263
1.386921,46,209.119112
-4.008684,56,209.54245
9.443466,19,209.689421
8.149224,26,209.909098
-25.403679,86,210.52619
0.098934,51,210.959066
-162.362917,180,212.219453
4.884429,37,215.525892
-6.881168,61,215.982485
5.523337,37,216.292507
-339.15483,250,218.144191
-339.977215,250,220.334145
-11.16972,68,221.021204
12.148024,44,221.485675
8.211202,52,222.00239
8.927643,22,222.23309
3.955241,40,222.628931
9.881684,17,222.808782
13.614935,40,223.204526
-108.541899,150,227.560864
-14.860718,72,228.084748
-133.512332,165,230.000625
-37.589803,97,230.656258
8.738701,24,230.8555
-340.126692,250,232.677128
-6.316853,60,233.201759
9.471036,19,233.389425
-190.648093,194,234.601582
-223.583964,209,237.667655
2.177584,45,238.033001
-337.476758,250,239.993917
-5.677669,60,240.485074
1.378104,47,240.906947
-51.707635,111,241.924428
-22.207784,82,242.605012
3.82539,40,243.048576
-337.402501,250,245.059051
-31.508489,92,247.328134
-94.556781,142,248.282712
-84.460937,135,249.221872
2.997662,42,249.511414
-6.218523,60,249.944661
-59.380957,117,250.843469
2.735103,44,251.236789
-0.590865,52,251.694757
-77.069233,130,252.6927
-66.522825,122,253.547715
-339.436588,250,258.186806
6.11622,35,258.539586
-18.190254,76,259.307858
-54.198857,112,260.370236
9.114816,23,260.637084
8.628646,26,260.949809
-52.021901,110,262.983124
8.468406,26,263.310512
-20.285233,80,264.12182
-98.433658,145,265.265028
-6.948466,61,265.779547
-187.057789,192,267.349632
-93.164229,141,270.002627
6.867871,31,270.271257
-2.580104,55,270.649912
-0.869527,51,271.017053
-2.08069,53,271.36265
-102.001631,147,272.476195
9.853104,16,272.63092
5.227686,36,272.872141
-0.769849,50,273.264803
-5.955444,60,273.805223
-19.45574,79,274.483289
-117.066135,156,275.739873
5.266374,36,276.034842
-9.213662,65,276.461262
2.998016,42,276.763285
9.931832,17,276.902376
20.094125,13,277.008032
18.752909,25,277.484603
-52.413578,110,278.284304
9.014882,22,278.458771
-95.350589,148,279.510641
-338.447169,250,281.621864
4.89411,39,281.951674
5.268849,37,282.264305
5.973749,35,282.587836
9.836713,18,282.760533
-148.252757,173,284.545528
