#{"t_start": 1772035514.1342144, "env_id": "None"}
r,l,t
-347.2,250,3.558715
-347.2,250,4.901395
-347.2,250,6.248831
-346.39634,250,7.529993
-347.2,250,8.763849
-153.763077,173,9.576559
-347.2,250,8.585688
9.614661,16,8.691262
-42.072151,101,9.182636
-347.185631,250,10.414956
7.200104,28,14.738407
-98.162366,142,15.45049
-347.2,250,16.536303
-55.310634,111,17.06352
-279.994875,229,18.223912
1.72744,45,18.482469
-345.897585,250,19.731551
4.68579,37,19.943024
-347.2,250,21.10833
-343.549566,250,22.317889
-347.2,250,23.594174
-75.258423,127,24.277501
-28.447994,86,24.722147
-347.2,250,29.669571
9.63139,17,29.780959
-176.258035,189,30.794691
-28.60029,88,31.31465
5.383782,33,31.505161
-346.061481,250,32.897969
-344.64432,250,34.205589
-2.392298,52,34.478246
9.628233,16,34.573395
-347.193711,250,35.796844
-346.132422,250,37.101787
6.212192,34,37.30701
-145.571203,169,38.21278
-347.2,250,39.510655
-347.141097,250,40.711912
-15.963307,72,41.121868
-76.682394,127,41.864112
8.968616,21,41.992958
-347.177539,250,43.236348
-347.195939,250,44.391205
-282.109381,230,45.463706
-347.2,250,46.627106
-345.202017,250,47.84974
-50.554489,108,48.42452
-346.04585,250,49.930659
-347.2,250,51.163428
8.341725,25,51.299406
9.259139,19,51.408739
-26.397017,84,51.826098
5.544568,34,52.027131
-344.048827,250,53.371232
-28.462995,87,53.801233
-346.268352,250,54.967892
-346.949495,250,56.108681
3.76723,38,56.326271
-345.816212,250,57.546448
9.849871,14,57.640429
-346.693153,250,58.902873
-347.2,250,60.490245
-346.584974,250,61.807575
-347.10387,250,63.143132
-346.149245,250,64.353094
-345.142119,250,65.557486
-200.838407,196,66.482827
5.178988,34,66.68277
-11.425256,65,67.058362
-39.488901,97,67.561182
3.147033,40,67.807792
-345.57565,250,69.017496
-345.889357,250,68.119684
-346.004233,250,70.370688
-27.836706,85,70.9111
-345.985143,250,72.198099
-118.870939,154,72.943236
-346.473925,250,74.177207
-211.069283,201,75.102257
-344.662445,250,76.367263
-122.671147,156,77.134864
-57.961082,113,77.712513
-35.376853,93,78.206604
-346.818758,250,79.844889
-5.262821,56,83.514155
-347.187206,250,84.825152
-346.27344,250,86.173921
-341.351637,250,87.492894
-346.028445,250,88.695304
9.987829,12,88.776255
-346.043806,250,90.134682
-346.014087,250,91.461522
-345.610005,250,92.99824
-2.288572,51,93.28422
8.145496,25,93.426425
-343.963676,250,96.279062
5.830923,32,96.441274
19.976048,11,96.531029
-346.827394,250,97.747751
-342.448015,250,99.101267
-344.445946,250,98.049312
-344.23182,250,99.39098
-111.559603,150,100.196105
-346.410209,250,101.706649
-345.133306,250,103.52364
-342.812658,250,105.266062
-340.092419,250,107.041625
-340.753118,250,108.50177
-340.240967,250,109.819579
-231.102827,211,111.027358
-342.536847,250,112.452344
-345.738664,250,113.857861
-340.008117,250,115.249082
10.042098,13,115.338226
-224.442394,209,116.703354
-345.31551,250,119.180631
-61.175106,116,119.820062
-341.408127,250,121.072259
-236.156077,212,122.317643
-168.343849,184,123.22826
-275.039642,229,124.376323
9.787985,17,124.492398
-3.519138,53,124.866962
-347.051422,250,126.274302
-276.628986,229,127.456851
-318.494353,244,128.677114
-3.032016,55,128.993001
10.209578,7,129.049266
-32.234969,91,129.489391
-9.049463,62,128.568006
-342.931204,250,130.432263
-339.548296,250,132.135224
-340.942814,250,133.402626
-338.278523,250,134.856228
-19.87209,78,135.274991
-341.504572,250,136.661588
10.300261,8,136.758062
-339.959821,250,138.195702
-17.639661,74,138.705048
-297.777167,239,140.264831
-17.723956,86,140.822656
-340.49012,250,147.915299
-21.84042,80,148.578361
-343.654364,250,150.151249
-338.137358,250,151.728024
-339.928128,250,153.221201
-339.042739,250,154.758226
-341.202083,250,156.177787
-337.096495,250,157.613303
-337.425658,250,159.189471
-339.744631,250,163.895319
8.28571,23,164.115076
-340.348309,250,165.638541
9.746591,16,165.802785
-343.723063,250,167.219569
9.755767,16,167.343606
-345.043895,250,168.895095
-339.045307,250,170.421258
-340.996641,250,171.863746
2.627919,41,172.103967
-247.703422,219,173.422768
-340.037605,250,179.488225
-196.05708,196,181.031898
-342.685038,250,182.717975
-341.005835,250,184.199818
-340.414591,250,185.798853
10.133456,11,185.893996
-339.148327,250,187.558701
-346.169005,250,189.19129
-342.176303,250,188.403505
-342.65945,250,189.867976
-342.344805,250,196.151157
-99.296772,143,197.066895
9.885221,14,197.205177
-343.840163,250,198.762184
-296.962623,238,200.215881
-342.28697,250,201.770429
-342.728823,250,203.232732
-300.770606,237,204.710462
-344.826177,250,206.246689
-341.298084,250,212.654199
-344.784483,250,214.199044
-79.388846,131,215.039324
-341.824038,250,216.503414
-217.738351,206,217.929214
5.426028,35,218.234559
4.716708,38,218.503824
5.380919,36,218.775762
-76.223358,128,219.570396
-339.950359,250,218.857372
-339.644192,250,220.385365
-82.441766,134,221.225279
-338.081366,250,222.766904
-27.657676,87,227.994632
-27.415372,86,228.530555
-343.291209,250,230.11551
-342.114238,250,231.699606
-341.763436,250,233.360277
-3.883673,55,233.829703
-343.91446,250,235.482712
-338.851699,250,237.368731
-0.574369,48,237.731133
-342.084091,250,239.57492
-346.702386,250,241.351991
-344.499051,250,248.448317
-345.701805,250,248.438169
-347.2,250,250.226944
-346.332884,250,252.274573
12.202302,43,252.684562
-339.593055,250,254.821861
2.663708,41,255.193488
-347.2,250,257.00229
-346.4198,250,258.705568
-4.220255,56,259.10558
-340.675197,250,260.956063
-347.053699,250,270.008572
-337.919683,250,271.767945
-340.205966,250,273.77273
-344.081031,250,275.714481
-342.129114,250,277.382429
-13.231166,70,277.929301
0.107363,47,278.32447
-3.89808,54,278.717816
-35.073948,95,279.378932
-339.363111,250,278.739242
-141.719996,169,279.966533
-342.286037,250,289.53306
10.115854,10,289.639292
-346.966016,250,291.615023
-41.763588,100,292.425764
-338.142489,250,294.258449
-50.070094,109,295.025963
-339.195058,250,296.731019
-346.123997,250,298.616485
-346.344428,250,300.337904
-342.175871,250,302.065858
-126.521058,161,303.273137
-342.843796,250,310.689119
-97.987128,142,311.684159
-339.413874,250,313.385413
-343.346471,250,315.077112
5.635979,56,315.517491
-40.327502,98,316.169036
1.452105,44,316.472081
-347.2,250,318.143715
9.905323,14,318.260298
-347.2,250,319.887
-336.097238,250,321.651845
3.849094,38,321.996512
-344.348182,250,331.629053
-37.970459,96,332.385878
-347.2,250,334.163112
-81.975611,132,335.129714
-103.997003,146,336.268332
0.610346,46,336.633042
-340.53706,250,338.330771
-64.796474,121,339.175133
-346.174166,250,338.91494
-11.186945,68,339.504295
-273.287587,228,341.355462
-347.086169,250,343.285474
-54.445331,112,344.163367
8.35336,25,344.373155
-347.134402,250,352.541523
4.913459,37,352.805874
-345.702978,250,354.712478
-342.847598,250,356.606497
-341.074603,250,358.410274
-26.894439,95,359.095656
-345.92708,250,360.900609
-339.499433,250,363.011369
-341.323729,250,364.75661
-35.06868,93,365.393685
-43.193746,102,370.310686
-338.35741,250,372.196919
4.545075,38,372.538099
7.770204,26,372.782724
-98.240526,144,374.023825
-339.08474,250,376.095358
-105.468172,146,377.194851
-98.890155,142,378.280389
4.012175,38,378.565899
-346.818254,250,380.73982
6.373207,30,381.041898
-6.486274,61,381.586982
-316.850711,243,383.734195
-341.581026,250,385.587719
-343.284077,250,393.414304
-341.034407,250,395.182544
-342.759979,250,396.999717
-339.153934,250,398.785944
-15.756299,74,399.418184
-340.291003,250,399.220301
-337.752967,250,401.082808
-11.558057,67,401.54376
-337.627433,250,403.278407
-14.877291,73,403.820696
-203.539031,199,405.144348
10.02105,12,405.282143
-347.124265,250,410.927208
-346.670031,250,412.768105
-245.321149,215,414.489642
-344.111339,250,416.578419
-338.696147,250,418.893566
8.818992,22,419.097858
10.070901,11,419.264266
-85.013257,136,420.377453
-343.22771,250,422.203489
-344.208621,250,424.384366
-342.182839,250,427.847878
-338.98225,250,429.613365
-7.105942,62,430.083143
-7.536251,60,430.509231
-339.711077,250,432.433723
-4.669715,56,432.926052
-347.151262,250,434.835159
6.346898,30,435.111523
-337.516517,250,437.324272
-211.319831,201,438.784356
-342.243524,250,440.531566
-347.190675,250,442.12851
-53.002464,111,448.307384
-4.448643,58,448.805933
-342.113704,250,450.562092
-338.61469,250,452.281176
-347.182543,250,453.958931
-338.665699,250,456.177557
-338.670412,250,458.280477
9.058012,21,458.483149
-52.339483,110,459.238327
-347.177606,250,458.699241
18.377637,22,458.860131
-347.196941,250,460.610435
-340.876221,250,468.121217
-340.825591,250,469.880951
-340.307852,250,471.98858
-1.922635,53,472.46491
-347.2,250,474.900757
-343.746826,250,477.005936
16.404972,30,477.291785
-31.501376,90,478.051221
-342.766014,250,479.953797
3.607202,41,480.243871
-339.392226,250,481.992455
-337.303386,250,488.961272
2.823978,41,489.239904
-31.344149,89,489.870591
-40.88915,109,488.403432
-343.616854,250,490.408322
6.430486,33,490.735657
-346.521324,250,492.89927
10.250893,7,492.993545
10.162197,5,493.081266
-345.944867,250,495.392192
-347.2,250,497.463827
-23.808384,84,498.245159
-343.134317,250,500.040555
-39.968278,98,500.791255
-184.648791,192,502.101648
-346.100155,250,509.105297
-347.2,250,511.040975
-341.195057,250,513.598532
-339.816329,250,516.307886
-40.06983,101,517.419759
-345.205795,250,519.792348
-159.30868,176,519.039623
-62.56797,120,519.968003
-337.149662,250,521.709182
9.436294,18,521.853199
-347.11358,250,528.832292
-340.230576,250,530.602001
-141.289497,169,532.057647
-345.211377,250,534.654808
-78.686897,130,535.809011
-129.110323,163,537.222655
-39.07566,99,538.090899
-343.951032,250,540.177839
-344.660009,250,542.128505
-264.400215,225,543.743515
-341.18722,250,548.222206
-338.713042,250,549.936337
-172.810644,185,551.438068
-16.831942,75,552.097294
-9.61813,64,552.698155
-343.31729,250,554.755755
-346.860741,250,556.790486
-16.28119,85,557.545087
1.873455,44,557.945542
-339.233766,250,560.082106
-340.496195,250,561.859647
-345.269087,250,563.667812
9.992369,13,563.773067
-6.665084,60,570.388563
-338.441987,250,572.146658
9.488275,19,572.331776
-101.855959,145,573.546546
-6.457428,58,574.075778
-338.329202,250,576.180054
-344.756203,250,578.202012
-338.47295,250,578.191226
-340.23621,250,580.311342
-340.606977,250,582.043872
-53.125421,111,582.7826
-342.269149,250,587.638169
-346.047593,250,589.915139
-344.811616,250,591.656737
-346.122464,250,593.476165
-339.12803,250,595.531981
-346.94394,250,597.710779
-347.156712,250,599.573162
-346.978553,250,601.722859
-344.793754,250,609.160831
8.679513,20,609.371196
-344.543937,250,608.888573
-7.725927,60,609.297256
-24.902705,84,609.869477
-344.323177,250,611.722804
-276.59691,228,613.464815
-8.279651,61,613.98524
5.422765,34,614.307863
-345.431028,250,616.45463
-311.097845,241,618.258121
-340.062879,250,620.409057
8.076752,24,620.636039
-25.212805,85,621.44458
-343.526081,250,628.611423
-342.588321,250,630.2819
-345.874107,250,631.990447
-19.00239,78,632.51041
-343.286791,250,634.208277
-344.421,250,636.337589
-20.360227,80,637.066473
-339.305408,250,639.256888
-344.602962,250,638.674114
-343.847828,250,640.818613
-18.830165,76,641.490815
19.656739,16,646.628261
-344.678449,250,648.412528
-345.628846,250,650.027291
-345.403188,250,651.733636
-345.51166,250,653.765279
-345.100952,250,656.477021
-23.857767,84,657.481541
-344.689277,250,659.732093
-9.422703,64,660.300421
-343.90198,250,662.106653
-16.196711,72,662.574976
-345.633191,250,669.375828
-327.51307,247,668.837326
-122.235691,157,669.9567
-344.427505,250,671.591063
-344.917266,250,673.857757
5.350854,34,674.251624
-343.138451,250,677.316075
-80.977062,130,678.879467
-164.533559,179,680.623815
-346.416258,250,682.455756
-346.334964,250,689.388402
-346.492125,250,691.037808
-243.564367,215,692.523124
-161.050966,178,693.741794
-345.575385,250,695.630874
-346.307305,250,698.217075
-346.21412,250,698.901602
-26.023252,84,699.856916
-117.037727,153,701.322404
-346.803002,250,703.322875
6.668447,30,703.538581
10.296252,8,703.630159
6.050756,31,708.958116
-345.574342,250,710.712316
-344.987052,250,712.291646
17.143846,27,712.552737
-247.519809,217,714.07325
-98.376643,142,715.311302
-343.801897,250,717.565238
5.520087,35,717.984872
2.776859,41,718.410551
-139.158423,166,719.789202
-7.323748,61,720.308017
-121.054949,156,721.718621
-63.329376,117,722.723415
-344.465311,250,724.52227
7.018311,28,724.738065
4.108175,38,728.108212
-345.284827,250,729.823214
-1.578734,51,730.224375
9.623005,17,730.379116
-165.155289,179,731.533083
-345.374074,250,733.564444
-106.463801,147,735.042156
10.175786,10,735.198706
-270.165759,226,737.642629
-346.999127,250,739.981221
2.052688,42,740.379959
9.848452,14,740.515223
2.95689,42,740.921655
-344.154747,250,743.053739
-88.373693,135,744.203203
-346.060627,250,751.027685
4.916255,36,751.311077
-345.380271,250,753.028438
