#{"t_start": 1768436177.2155018, "env_id": "None"}
r,l,t
374.165276,80,2.498168
2248.625832,250,4.256831
929.229832,109,5.125212
-347.167513,250,6.581061
2683.534521,250,7.881784
-346.559338,250,9.16456
-347.2,250,10.480895
1425.69533,250,11.857481
2667.11443,211,13.118312
1636.197879,245,17.475341
2669.70555,250,19.121942
-345.360281,250,21.806019
-347.2,250,23.290772
-345.947205,250,24.874233
1.631645,250,26.631048
3028.792757,250,28.155738
-346.837144,250,29.512156
-346.444713,250,31.326524
2639.672874,250,32.899248
-345.852952,250,34.422322
2850.127411,250,35.800514
-347.056094,250,37.507614
2609.515775,250,39.176119
-346.218929,250,40.431715
-345.452956,250,41.698523
2908.48861,250,43.304061
2863.995333,250,44.575437
-345.721363,250,45.82875
886.234384,250,47.410298
2610.540054,250,49.026769
-344.579543,250,50.531228
-344.087403,250,52.161266
-344.977371,250,54.773931
-346.643001,250,56.227459
-346.116237,250,58.456651
-346.88331,250,59.759351
733.152607,250,60.994791
-346.695053,250,62.242383
-346.500509,250,63.607908
-346.65096,250,65.050761
-345.631804,250,66.260978
1995.758254,250,67.731167
-347.128193,250,69.619359
-343.738453,250,72.047164
-346.980385,250,73.508723
-346.743415,250,74.965334
-343.286008,250,76.228277
-346.343563,250,77.487352
-346.323055,250,78.973205
-346.192348,250,80.473962
-346.549296,250,82.560189
-346.345583,250,84.035833
-344.908201,250,85.702697
2953.765417,250,88.264768
-346.39441,250,89.663673
-345.990903,250,90.950939
-346.478475,250,92.256596
-346.88885,250,93.503638
-344.444909,250,95.977249
-346.238378,250,97.373633
-346.978176,250,98.732352
-346.212139,250,100.126948
-346.05927,250,101.878924
3164.102603,250,103.460462
-345.746114,250,104.823939
-346.476065,250,106.105038
1184.123992,250,107.98853
-345.990686,250,109.222056
-345.661614,250,110.599257
1754.453007,250,112.178685
-345.822747,250,113.728059
-345.92621,250,115.236156
-345.278066,250,116.917119
-345.899327,250,118.535017
959.379011,250,120.745028
-345.826999,250,123.535013
3028.643007,250,124.76114
-347.035969,250,125.960118
-346.430744,250,127.375473
-346.51153,250,128.877681
3013.143799,250,130.355093
-345.308599,250,131.975144
-345.908861,250,133.635629
-347.2,250,135.363605
-346.878542,250,136.712212
-346.863306,250,137.907933
-345.459208,250,139.14818
-345.844291,250,140.351358
-346.89716,250,141.597301
-346.816253,250,143.140764
-346.536305,250,144.751714
-346.620851,250,146.807743
-344.970363,250,148.482423
-347.2,250,149.922831
-346.396116,250,151.207247
-347.2,250,153.462365
-346.628846,250,154.745791
-343.827677,250,156.007811
-345.440438,250,157.260256
-345.212034,250,161.435469
-341.978584,250,163.041523
-347.070107,250,164.681489
2242.398031,250,166.277982
-338.817864,250,167.652914
-342.110341,250,168.837343
-339.323269,250,170.166777
-346.700189,250,171.413776
-336.213136,250,172.898681
-341.876162,250,174.2399
-340.20954,250,175.883561
-338.897863,250,177.572375
-342.618428,250,179.390282
-337.522577,250,181.031881
-338.827442,250,182.234947
3068.19358,250,183.495077
-338.256587,250,184.829323
560.269984,250,187.31376
-336.829029,250,188.722694
-339.040398,250,190.020118
-337.110227,250,191.576478
-337.968102,250,193.323188
-338.200602,250,195.143018
-339.868334,250,196.70158
-341.31205,250,197.987873
233.568989,250,199.556956
-340.754839,250,200.872501
3058.944994,250,202.227411
2834.53354,250,203.426669
-341.201086,250,204.656295
-337.35592,250,205.991983
