#{"t_start": 1770757800.8951786, "env_id": "None"}
r,l,t
-4128.45,300,3.634865
-497.798439,300,5.112949
-498.45,300,6.755346
-5733.15,300,8.21581
-497.593471,300,9.76558
-4713.6,300,11.181231
-5497.911461,277,13.960457
-994.98217,183,14.830315
-957.836204,115,15.437919
-2336.990708,231,16.620526
-7982.173502,300,18.12709
-773.088602,122,18.79311
-1268.278309,282,20.189772
-6523.721793,300,21.533666
-497.658702,300,23.047303
-7008.045889,300,24.87035
-4846.957249,300,26.408947
-4637.244155,181,27.324386
-3017.133549,186,28.239387
-4425.859063,300,29.699562
-3677.392003,300,29.219747
-2592.146728,186,30.160768
13.346462,42,30.392128
-2116.740452,139,31.066887
-901.849944,300,32.64448
10.277998,11,32.936786
-497.983798,300,34.32274
8.72794,23,34.486635
-8342.776031,300,36.022959
-7545.906014,280,37.33541
-10785.195969,300,38.870865
-1894.019575,300,40.686167
-3269.845658,180,41.561346
-1414.933379,119,42.169543
7.931114,27,42.309443
9.811987,15,42.408906
-6993.8419,300,44.286921
-2694.47017,177,45.304664
-1760.864798,167,46.167038
-82.679955,132,46.859012
4.708864,36,47.050771
-1642.424313,81,47.455323
5.767126,35,47.689556
-182.338819,188,48.611269
-7953.875759,300,50.123348
-7592.392471,300,51.567549
-3211.440353,300,53.008705
-2387.493405,300,54.8566
-4265.207083,300,56.948522
-0.930026,50,57.297169
-2.645372,54,57.685864
4.606806,37,57.963892
-1206.994113,110,58.528332
-11254.322371,300,59.959204
3.953706,37,60.155265
-4309.103499,300,59.648427
-294.561658,34,59.841271
9.662828,16,59.937457
-868.184003,88,60.471427
-2217.979811,242,61.696977
-2111.372748,192,62.63372
-378.336493,150,63.375193
4.112223,38,63.58498
-1011.539089,80,64.216305
-4190.842827,300,65.666329
16.504587,30,65.847274
-2148.758584,300,67.656062
3.108206,39,67.930774
8.948867,23,68.105953
-4015.336502,205,69.575817
-4454.726357,300,71.094361
-4258.752514,270,72.447354
8.450483,24,72.562302
-3417.573343,156,73.427748
-14.604539,73,73.848888
-2312.14901,300,75.518196
-2473.905988,300,77.026639
-3700.221039,297,78.425457
6.305827,30,78.60909
-3464.664452,300,80.152587
-4698.943058,300,82.133637
-3148.011775,239,83.651286
-7065.056679,300,85.228872
-5242.539975,247,86.492617
-43.925359,104,87.209591
-501.580313,300,88.711252
-726.85,300,90.233938
-497.288244,300,89.767902
-494.35468,300,91.250813
-1805.54877,300,93.179131
-496.032318,300,94.996505
-1407.124582,300,96.8887
-18.523503,77,97.346871
-496.439341,300,98.722307
-501.659489,300,100.208483
-490.404125,300,101.710836
-494.676286,300,103.227855
-1813.935756,300,104.664687
-1877.634554,300,106.658023
-493.550328,300,109.391258
-97.96284,145,110.218578
-490.14939,300,111.759553
-489.673596,300,113.246764
-501.55,300,114.702796
-2720.772386,300,116.202382
-501.75,300,117.638892
-494.135263,300,119.788856
-494.061144,300,119.596777
-501.258456,300,121.328735
-4671.45,300,122.84236
-23.213462,83,123.285676
-924.428867,300,124.824817
-491.472969,300,126.342371
-499.673948,300,128.029572
-499.227649,300,129.466008
-501.6,300,131.112018
-500.719711,300,132.616504
-501.569096,300,133.990145
-501.6,300,135.496439
-500.923442,300,137.031668
-501.678671,300,139.309409
-497.118076,300,140.756959
-501.106419,300,142.578913
-161.660181,180,143.662359
-2721.15,300,145.146842
-492.807977,300,146.633058
-494.359867,300,148.111166
-493.609895,300,149.513489
-501.6,300,151.136942
-501.65,300,150.777154
-500.118613,300,152.728582
-501.5,300,154.704625
-498.309729,300,156.132407
-501.05,300,157.643311
-495.994628,300,159.293947
-501.8,300,160.785871
-1711.196629,300,162.259511
-501.073762,300,163.704105
-496.388049,300,165.181176
-501.1,300,166.597876
-494.497006,300,168.050968
-468.548146,294,170.351508
-5081.395699,300,171.868705
-4272.510842,300,173.336698
-57.255219,114,173.859636
-494.749537,300,175.362054
-247.666252,218,176.726534
-554.918196,300,178.239599
-838.017336,208,179.253355
-495.072911,300,180.988338
-500.9,300,180.44139
-75.90107,129,181.193843
-500.05,300,182.610985
-510.963986,300,184.035029
-618.566941,300,185.52567
-16.123059,75,185.887096
-839.597169,300,187.429224
-500.1,300,189.095324
-501.69175,300,190.517008
-501.95,300,191.879049
-501.303863,300,193.272007
-4701.900954,300,194.767558
-501.55,300,196.298889
-501.6,300,197.734015
-501.55,300,199.568791
-501.85,300,200.981464
-502.0,300,202.348361
-501.51491,300,203.752994
-501.85,300,205.220544
-502.05,300,206.673574
-501.85,300,208.03667
-4732.1,300,210.45214
-502.25,300,211.926234
-502.1,300,211.398616
-501.947425,300,212.906467
-502.098594,300,214.470196
-502.25,300,215.897667
-502.1,300,217.38523
-502.05,300,220.246318
-502.2,300,221.749245
-502.25,300,223.288918
-497.480654,300,224.865381
-502.2,300,226.293667
-502.2,300,227.838313
-502.25,300,229.234727
-502.15,300,231.903843
-502.126865,300,233.322655
-502.2,300,234.852634
-502.15,300,236.548126
-502.3,300,237.967554
-502.25,300,239.364215
-502.15,300,240.718055
-502.2,300,241.770169
-502.15,300,243.324955
-502.3,300,244.864907
-502.2,300,246.30964
-502.1,300,247.761799
-502.15,300,249.187481
-501.95414,300,251.148857
-502.1,300,252.599558
-502.15,300,254.067295
-502.2,300,255.975653
-502.25,300,257.625225
-502.15,300,258.962401
-502.25,300,260.355756
-502.2,300,264.286811
-502.1,300,265.993155
-501.992992,300,267.41659
-502.25,300,269.226907
-502.1,300,270.783173
-502.2,300,272.256324
-496.365977,300,271.74538
-502.3,300,276.830998
-499.726012,300,278.41629
-502.15,300,279.984773
-499.836955,300,282.061821
-502.3,300,283.720157
-502.3,300,285.13407
-501.741403,300,286.751541
-502.1,300,289.226569
-502.0,300,290.743889
-502.05,300,292.215098
-502.032544,300,294.17854
-502.2,300,296.20314
-502.2,300,297.592689
-502.15,300,298.944636
-501.85,300,301.000775
-501.85,300,302.516148
-501.385832,300,301.89997
-502.043578,300,303.397808
-501.85,300,304.848156
-501.9,300,306.289996
-502.1,300,308.021703
-502.1,300,309.539338
-502.05,300,311.103454
-502.2,300,312.56928
-502.1,300,313.963175
-502.2,300,315.498293
-501.95,300,317.376782
-502.1,300,319.392308
-502.1,300,320.86618
-501.98493,300,322.291
-502.25,300,323.816074
-501.95,300,325.221793
-502.15,300,326.717105
-502.25,300,328.235627
-502.05,300,331.972319
-501.8,300,331.51599
-501.55,300,332.989532
-501.239403,300,334.476854
-501.4,300,335.879567
-501.5,300,337.266145
-501.75,300,338.676237
-501.55,300,341.908363
-501.19321,300,343.698639
-501.35,300,345.150459
-501.05,300,346.624564
-501.5,300,348.108016
-501.5,300,349.557204
-501.55,300,351.017817
-501.6,300,352.789237
-501.25,300,354.712542
-501.549462,300,356.663481
10.166292,12,356.751917
-501.5,300,358.191004
-501.5,300,359.597464
-499.777645,300,360.987384
-501.148766,300,362.474894
-501.197703,300,364.46522
-501.45,300,366.077133
-501.35,300,367.687472
-501.1,300,369.154911
-4806.1,300,370.777166
-755.307653,300,372.188865
-605.554366,300,377.725811
-500.9,300,379.709187
-217.827151,204,381.286732
-949.648388,300,383.157677
-301.994825,238,384.59973
-830.8,300,386.133069
8.83309,21,386.276962
-1970.041926,300,387.918418
-4925.8,300,389.522434
-501.25,300,393.639727
-501.2,300,394.988031
-500.19058,300,396.361327
-501.05,300,397.839665
-501.19098,300,399.173852
-501.2,300,400.558985
-3080.665115,300,406.154267
-456.473981,290,407.898222
-500.502536,300,409.345548
-499.441504,300,410.883448
-500.254752,300,412.351242
-4834.612842,300,413.701781
-1115.643858,300,415.159801
-500.9,300,420.656916
-500.627968,300,422.407948
-501.25,300,423.815028
-501.05,300,423.285731
-418.325238,278,424.68214
-501.15,300,426.170152
-501.070142,300,427.528568
-501.15,300,433.200019
-501.4,300,434.965165
-4895.75,300,436.505222
-500.9,300,437.962458
-4895.622427,300,439.36239
-501.05,300,440.902873
-500.95,300,442.346131
-501.4,300,444.092646
-502.099731,300,445.985973
-501.6,300,447.750402
-501.75,300,449.24064
-501.85,300,450.621782
-501.75,300,451.991447
5.874683,35,452.203367
-501.698157,300,453.695395
-501.6,300,456.656149
-501.999731,300,458.525294
-502.1,300,460.208019
-501.95,300,461.545637
-502.0,300,462.953388
-501.8,300,464.381174
-501.95,300,465.755152
-502.0,300,470.165155
-502.0,300,471.703048
-502.2,300,473.167379
-502.05,300,474.64222
-502.1,300,476.19099
-502.1,300,477.836074
-501.8,300,482.998919
-4867.2,300,483.158474
-502.0,300,484.896951
-501.95,300,486.693891
-501.9,300,488.200412
-501.85,300,489.619767
-502.2,300,491.082009
-501.85,300,493.54496
