#{"t_start": 1770812390.0501049, "env_id": "None"}
r,l,t
-4128.45,300,3.380899
-497.798439,300,4.888696
-498.45,300,6.300193
-5628.15,300,7.651819
-497.593471,300,9.214433
-3798.545693,300,10.564489
-6272.754552,300,13.318334
-6946.337407,300,14.854914
-3267.409125,300,16.304436
-256.966019,222,17.413914
-498.497504,300,18.823024
-5266.458069,300,20.17723
-4006.731554,300,21.575765
-498.396882,300,23.324832
-853.617485,90,23.773667
-496.547927,300,25.204232
-4711.044835,300,26.574148
2.830914,42,26.796181
-4727.299715,300,28.172883
-493.846164,300,29.846022
-3689.702162,300,31.367732
-3104.976409,270,32.548532
-186.453648,80,32.908852
-6406.859848,300,34.678224
4.128336,39,34.884395
-2874.132304,204,35.974575
-3035.968299,251,37.182775
-2506.159737,300,38.595667
-4713.124498,300,40.318069
-22.16921,81,40.755181
-4442.206615,300,42.223565
-3842.290564,300,43.670582
-4427.640288,300,45.467397
-8207.143945,300,47.097669
-7217.639837,300,48.547096
-462.611665,293,50.098358
-666.706257,240,51.231751
-3705.206763,232,52.316056
-420.691713,279,53.611825
-1668.270643,300,55.277202
8.3313,24,55.438938
-9.640771,65,55.75782
-3884.935465,300,57.307689
-495.377288,300,58.678013
-22.391849,81,59.106523
-496.696565,300,60.524616
-1261.679921,300,61.905223
-5294.773278,300,63.249642
-3029.625135,300,64.8671
-3191.675701,300,66.312193
-2831.753027,300,67.737075
-489.093822,300,69.160902
-493.047064,300,70.87025
-493.372377,300,72.390442
-7916.794454,300,73.75902
-489.866556,300,75.577758
-57.425353,116,76.133847
-652.21565,279,77.406074
-4554.053698,300,78.846397
-4194.931251,300,80.23273
-849.838352,300,81.698812
-1674.429551,300,83.25771
-197.771102,198,84.333392
-4434.100728,300,86.271092
-1973.559664,300,88.098601
-62.138014,120,88.77373
-1988.830624,300,90.561825
-69.667698,126,91.278038
2.014035,46,91.56032
-3053.925759,300,93.237752
-0.818419,52,93.538972
-380.584419,269,95.075286
-173.921711,187,96.12957
-4807.637482,300,98.267795
-3937.234566,300,99.904738
-486.609238,300,101.577658
-4552.07791,300,103.547666
-756.416309,300,105.389331
-3861.648794,300,107.075893
-3352.743226,300,108.82682
-1628.1595,155,110.159383
-4116.155884,300,111.886556
-4086.983947,300,113.621008
-487.681823,300,115.268838
-16.194629,76,115.683681
-4866.902878,300,117.494325
-4267.341591,300,119.299778
-2826.985116,300,121.042151
-103.331124,149,123.657128
-3037.809384,300,125.415968
-3938.220884,300,127.237682
10.221642,12,127.332508
-489.069428,300,129.087081
-1354.060745,143,129.923759
-11077.570055,300,132.087568
-3592.911258,300,133.888736
-192.716121,196,135.049235
-7192.209436,300,137.881957
-1761.731676,124,138.603751
-2136.803832,300,140.331635
-2002.317917,300,142.156144
-168.492288,185,143.274674
-487.179474,300,145.017416
-6771.670368,300,146.799557
-6.200014,62,147.185647
-1627.311093,300,149.059881
-3007.053418,300,151.801692
-114.292629,36,152.026218
0.055438,50,152.358256
-200.651813,200,153.504106
6.765157,33,153.724011
-2152.950934,300,155.511361
-4341.93181,300,157.229012
-487.24927,300,159.211793
-92.760328,142,160.038124
-4311.919826,300,161.944583
-4552.08354,300,163.816134
-4222.440309,300,165.427847
5.328097,37,165.671652
-8677.612731,300,167.279449
-115.26892,162,168.265892
-2827.676232,300,170.017965
-15.578815,75,170.468817
-4221.263227,300,172.234236
-1168.598029,197,173.36156
-487.140807,300,175.257821
-7133.133055,300,176.986509
-1118.492839,300,178.612226
-1062.637321,118,179.239743
-150.924125,176,180.311853
-486.348438,300,182.112027
-488.386302,300,183.822408
-1823.345562,300,185.539153
-98.6813,146,186.367662
-486.180709,300,188.662148
-33.662163,95,189.163384
-489.421958,300,190.872546
-487.648872,300,192.791312
-488.867485,300,194.76019
-487.928542,300,197.161507
-4101.76622,300,199.834514
-489.029774,300,202.288772
-487.915544,300,204.493843
-4133.824709,300,206.646607
-488.113936,300,209.247569
-488.074924,300,211.463977
-488.956998,300,213.719247
-487.850369,300,215.807428
-488.166981,300,219.386048
-487.526603,300,221.857578
-488.556152,300,224.353927
-487.760447,300,226.507549
