#{"t_start": 1769286591.2337048, "env_id": "None"}
r,l,t
27.333772,25,2.184116
-1887.211301,86,2.591794
-917.046437,42,2.810985
-1067.06014,57,3.081545
23.379096,28,3.240607
12.248454,27,3.393682
-10589.143921,300,4.736222
-15734.23,300,5.919726
12.935904,16,5.993757
-1246.283172,184,6.608215
15.087689,5,6.645554
29.327298,15,6.714481
14.530283,15,6.784208
-4233.18823,152,7.368279
-1683.305339,56,7.62605
-709.203725,43,7.832468
29.327298,15,7.909019
29.247251,18,7.9909
12.839023,24,8.095422
-1624.090577,62,8.389965
-3336.673277,114,8.859669
14.320773,13,8.934177
-84.693369,47,9.219412
-349.686359,25,9.340769
-2847.084589,120,9.839559
29.213727,18,9.927971
14.242166,19,10.031922
14.119974,20,10.138832
-105.568946,15,10.214716
14.283289,16,10.293184
-1035.295499,53,10.536332
-518.556901,42,10.763774
14.354598,18,10.859903
-15530.93,300,12.820254
29.247251,18,12.919042
-1452.487651,59,13.211213
-392.831301,36,13.396347
-252.668032,25,13.526031
-3249.570062,132,14.137635
-66.224803,16,14.241714
-86.300596,21,14.365884
-16433.93,300,15.798304
-561.65051,58,16.086322
-786.365161,45,16.303141
-745.383188,54,16.572716
-287.672483,25,16.700584
13.702219,14,16.782376
-536.931239,43,16.981029
15.041344,5,17.021462
29.228062,18,17.114213
28.280315,18,19.091079
-518.171301,42,19.27335
-11608.496388,300,20.426641
25.065476,34,20.608006
-2041.271957,59,20.904664
15.107845,7,20.961234
29.268278,17,21.066282
15.084858,6,21.115116
-536.198378,32,21.292632
-92.113031,26,21.446865
-899.450943,44,21.687652
-1224.352585,51,21.943818
-539.00453,43,22.173054
9.487663,35,22.335921
-1650.482358,96,22.708057
-1340.976132,47,22.928528
-2443.595068,126,23.56949
29.282027,17,23.650098
-396.251067,41,23.821006
-422.061281,48,24.025115
12.485798,25,24.145399
6.014603,36,24.308906
-218.577319,37,24.480297
29.327298,15,24.559229
-105.643937,18,24.649171
15.087689,5,24.686091
27.203287,25,24.801428
-1334.140809,55,25.033621
-145.880026,20,25.132081
-1779.399064,72,25.457013
-357.25956,38,25.621633
-4555.25658,151,26.3498
29.247251,18,26.460011
14.224018,19,26.581901
15.041344,5,26.627753
-21084.13,300,27.828609
-443.423208,77,28.105656
14.378517,18,28.186334
-86.236389,20,28.290691
14.444777,15,28.361317
-784.939775,45,28.531503
14.4346,13,28.596505
-6844.432537,300,29.776177
-1066.698072,46,29.957811
-2417.241683,55,30.16647
-742.36247,44,30.332367
14.984601,16,30.408344
-105.5654,13,30.474066
-1288.081801,46,30.644953
-1482.459542,113,31.059618
13.493848,25,31.206876
-3249.996192,128,31.814069
14.23781,19,31.90395
14.224018,19,31.998275
15.087689,5,32.040866
-957.302328,65,32.457341
-156.127239,80,32.777112
-10964.63,300,33.798223
-691.610509,48,33.992496
-4853.585568,147,34.513989
14.398518,17,34.59723
-496.327205,41,34.773953
14.400495,16,34.850631
-87.65802,26,34.995187
-66.276116,21,35.119878
-1167.411974,49,35.365347
-5867.03,300,36.504174
15.087689,5,36.541748
15.074211,6,36.585115
-480.34326,41,36.760026
-107.875243,27,36.875689
15.041344,5,36.915519
14.119974,20,37.015629
15.087689,5,37.053026
-1034.91474,58,37.284564
-808.621137,57,37.511144
-152.734075,25,37.638677
-65.469717,15,37.729854
-589.999448,60,37.971257
-1419.200181,61,38.201822
13.9522,22,38.295284
-90.786273,18,38.407522
-1093.639651,300,39.716451
14.119974,20,39.828218
29.247251,18,39.929585
-4926.850504,275,41.438025
-611.977679,54,41.702243
29.282027,17,41.807964
-2638.664318,121,42.370439
-375.504705,36,42.508211
-13138.826449,244,43.529845
14.079183,20,43.65614
-1605.759018,66,43.907004
14.44959,14,43.971952
-11463.13,300,45.172549
-1141.432358,44,45.344856
-438.173866,42,45.509682
-1432.185911,62,45.738991
15.084858,6,45.78457
-442.056174,48,45.982262
14.444777,15,46.059426
-11411.748787,300,47.493279
15.087689,5,47.539134
-10537.13,300,49.007408
15.087689,5,49.050057
29.273554,18,49.160934
-90.786273,18,49.262027
14.432259,11,49.328585
25.451022,24,49.461747
-1805.284034,103,49.896386
29.336844,16,49.973413
-5839.014752,300,53.314773
-90.702686,18,53.399472
19.138138,38,53.545039
25.642627,26,53.653876
29.321583,13,53.72131
-532.251751,34,53.869135
-555.890732,35,54.018376
14.913356,20,54.109155
-1529.593186,56,54.327594
14.267684,19,54.416911
-152.668032,25,54.529787
-470.903167,40,54.702873
28.172925,24,54.808329
-10694.13,300,55.96506
14.356063,18,56.065906
-152.709429,25,56.20295
13.759645,23,56.330056
-2456.327795,140,56.997892
8.705125,34,57.173715
29.344339,15,57.260653
-447.884227,35,57.444402
-288.831953,31,57.616415
-107.02,300,59.103204
29.333355,18,59.197364
14.074672,20,59.286697
29.336023,18,59.374847
-257.55063,47,59.575662
-329.899347,44,59.808802
15.084858,6,59.856272
15.087689,5,59.898317
14.984601,16,59.989908
29.307732,18,60.086097
-90.726446,18,60.174162
-5595.121752,113,60.652997
14.398518,17,60.750124
10.874882,22,60.879185
14.000247,21,61.002095
-500.308164,49,61.272738
-226.360016,24,61.418671
-390.684347,40,61.638206
-166.004813,21,61.765538
-1034.24314,43,62.030616
14.984601,16,62.138547
29.328291,18,62.59462
-4764.070584,134,63.1921
14.984601,16,63.270959
8.992795,43,63.446029
29.327298,15,63.523582
29.25801,18,63.628211
-108.039698,28,63.754802
15.084858,6,63.797184
14.460708,11,63.851465
14.976239,17,63.941168
14.360367,12,64.008646
14.120379,20,64.120488
-5698.33,300,65.420828
29.344339,15,65.499977
-2038.473404,144,66.175353
14.360367,12,66.25616
11.853332,30,66.417101
29.247251,18,66.521379
