#{"t_start": 1768939233.484697, "env_id": "None"}
r,l,t
291.614301,75,2.853756
272.347492,525,6.675952
272.38755,525,10.472655
1772.746796,525,13.684865
-2384.417134,162,14.631706
272.347824,525,17.567977
273.674603,525,20.950511
1120.50807,525,23.788707
-154.688509,525,26.61371
-134.354967,525,40.273774
-8725.111365,525,43.785708
272.113747,525,47.100898
272.324163,525,50.580822
-16.529608,77,51.162546
-955.958901,525,54.834183
-9826.904181,525,58.060997
-2331.262705,525,60.918068
272.363735,525,63.783616
273.250357,525,68.202334
2038.559479,525,71.337724
-9962.711699,525,74.870413
521.29905,525,77.863574
-206.570228,525,80.945064
272.347212,525,84.385406
985.80114,525,88.081667
-311.10575,525,93.732746
254.013861,525,96.706537
-2427.916077,237,97.955619
-8474.06477,525,100.791924
272.117225,525,103.776459
535.920064,525,106.532691
386.344364,129,107.226974
-476.279176,525,110.088063
-9143.822121,525,113.212959
1382.166175,525,118.489768
258.232053,67,118.977408
272.609764,525,122.478937
341.595655,525,125.503801
1133.558141,525,128.521919
1138.106745,525,131.382506
-1931.385254,156,132.272942
-179.855849,525,135.209655
-154.812195,525,138.227353
-154.661631,525,141.241258
252.389225,525,145.704938
254.432407,525,149.195499
-7548.701383,293,151.232054
-195.973699,525,154.449765
-170.645163,144,155.297393
-1804.222966,90,155.819505
628.368345,173,156.794574
-775.367108,84,157.286973
-7004.807056,525,160.018621
272.621668,525,162.785684
-1941.224252,525,165.551835
-1133.578324,148,166.319637
254.533156,525,170.982772
117.824486,27,171.156114
-231.496533,525,173.984499
-566.512036,136,174.899274
-10109.070952,525,177.947176
272.135118,525,180.843234
-2331.432465,525,183.641603
274.736224,525,186.381306
38.472352,14,186.484751
272.646999,525,189.166798
-10609.861078,525,194.56961
-2332.756396,525,197.345945
-2331.474082,525,201.382615
-2304.716778,525,205.864096
-2331.408551,525,209.210659
-2279.54332,525,212.213388
-2331.928574,525,214.922771
-2586.577102,142,215.680094
-1126.776492,59,216.013681
-1946.73536,96,216.503089
-1492.80269,75,216.923783
-1360.941186,69,217.281296
-2331.364982,525,225.535145
-10119.587,525,228.286045
273.293237,525,231.724573
-2286.049383,525,235.473333
-2332.454116,525,238.766115
-79.718124,525,241.488565
-3179.71523,280,242.88579
-15192.952974,276,244.304041
-1824.811101,108,244.857467
272.787892,525,247.597224
-10151.561155,525,251.496052
-1769.243039,56,251.7895
-2550.392577,128,252.465849
141.487297,40,252.696546
273.69729,525,255.378453
44.163667,525,258.370364
273.449218,525,261.236534
273.168336,525,264.595636
272.269224,525,267.606161
273.482594,525,270.30041
272.210134,525,275.314901
-9946.226826,525,278.185879
273.213311,525,281.169727
-9905.845208,525,284.651229
-1405.056928,99,285.394757
-468.125499,98,286.130821
308.402414,102,286.806322
272.562737,525,289.692481
388.137956,125,290.463977
-5762.317141,525,293.254637
257.391196,93,293.75245
-1205.213814,76,294.138321
370.94385,119,294.781599
-6202.804589,414,296.95517
-719.038258,61,297.304559
272.367635,525,300.810545
273.31772,525,303.578079
2032.930591,525,306.345991
224.876685,525,309.560974
-1094.439356,99,310.172694
293.51232,525,313.680056
-167.252225,525,317.796004
-3133.932475,160,318.736922
273.385536,525,321.438982
272.346414,525,326.347913
1889.42483,525,329.172475
-2944.852004,525,331.941724
-154.660293,525,334.692141
-5077.081119,525,337.627651
-8860.547679,525,340.888698
2240.673435,525,344.26606
1667.884778,525,347.693096
2103.373147,525,359.721817
1550.893963,525,362.545927
161.450746,43,362.777468
2123.993121,525,365.658756
-7792.694377,525,369.133312
-154.665968,525,372.091233
-154.842186,525,375.26414
-154.662743,525,378.68779
2161.370891,525,382.03723
-154.664871,525,393.971902
1976.85197,525,397.104581
-154.66751,525,399.797936
2358.678196,525,402.657411
2124.011144,525,405.389285
166.110635,292,407.441344
-154.665846,525,410.865799
-154.667474,525,413.724005
307.484576,525,418.181198
273.961246,60,418.506385
-3403.842988,195,419.534939
-5208.135407,219,421.001094
-927.944273,64,421.449601
-1191.558271,62,421.892913
253.610212,525,425.425033
273.333322,525,428.783652
206.934262,525,431.512915
154.483486,38,431.76072
-1281.240121,178,432.808766
-3347.512456,99,433.420848
274.332823,525,436.635464
89.074563,41,436.92835
272.289271,525,440.273837
187.650486,525,446.756453
125.78071,35,446.958658
125.800965,39,447.185632
3.569482,252,448.44363
53.307292,28,448.598531
272.203111,525,451.345844
63.723388,23,451.501734
-1628.052413,101,452.058849
-1267.100365,108,452.649142
-2858.348494,169,453.786242
-698.950333,84,454.385893
-4780.354507,167,455.520561
-1441.933479,74,456.010676
