#{"t_start": 1768952528.333875, "env_id": "None"}
r,l,t
-1632.54231,96,3.450216
273.076858,525,7.008909
-1088.233224,61,7.43665
272.116494,525,10.783344
-1620.976374,113,11.498987
287.272682,525,15.088786
-4876.735239,190,16.413856
-154.927092,525,22.627477
-2112.43539,137,23.478927
-154.661894,525,27.182112
272.34885,525,30.511441
272.378377,525,34.710213
272.360331,525,37.998059
272.446524,525,41.444778
273.380516,525,45.036226
51.910392,20,45.219419
273.608511,525,50.011065
272.368055,525,54.042245
268.069466,58,54.534868
255.223841,57,55.015316
-6566.589609,190,56.530922
34.161003,29,56.74084
272.329068,525,60.380886
864.726728,260,62.016817
-181.756761,525,65.798232
-154.905076,525,69.173744
-1803.202028,167,70.244245
566.869626,525,73.6401
1055.452616,525,79.039597
516.781187,525,82.983703
1186.247046,525,86.429971
34.162328,29,86.676725
-1108.104658,72,87.238385
-154.651687,525,91.24244
-154.660426,525,96.396665
-1902.655106,107,97.129969
254.437095,525,100.642965
1722.258872,525,104.182599
462.499019,490,107.643695
272.367279,525,112.010066
1211.204851,322,114.206118
-154.663767,525,118.080941
-183.554505,525,121.411697
565.485786,525,125.903738
-517.075442,142,127.052397
1343.109686,316,129.674665
836.875157,191,131.443933
272.357151,525,135.297692
403.906404,142,136.273448
-360.3739,525,139.607245
211.095627,525,143.547354
-1434.145811,322,145.587999
332.048272,525,149.392904
1191.227832,269,151.198917
-456.259151,53,151.6
272.805278,525,156.336395
64.821208,37,156.605717
-19184.797067,525,159.834171
-2309.887204,163,160.89058
249.284666,59,161.34458
273.221925,525,165.557188
226.370187,525,169.733629
272.459601,525,174.246772
-6312.704697,525,177.93294
272.420288,525,181.821301
-4801.939159,513,185.316572
-8142.048951,525,189.419431
33.230062,30,189.666283
-1137.97981,94,190.388084
-1889.189979,112,191.206096
306.460491,97,191.908422
163.556232,525,195.502154
255.45948,525,199.091414
-8133.529558,525,204.047072
-889.569298,229,205.875072
-9976.78372,525,210.237966
-9683.580704,525,214.557803
-213.03916,525,218.411808
145.183321,35,218.663162
-939.627987,239,220.318139
426.050617,211,221.758013
-1458.664765,199,222.97166
151.116887,34,223.200095
-9127.650792,525,226.686022
-1306.743345,322,228.794828
475.966956,272,230.632808
176.919784,46,230.956625
254.091478,525,235.164719
273.526118,525,238.51477
227.112281,525,242.542543
-1105.929336,58,243.079176
-1262.961805,64,243.691205
397.512183,144,244.848477
272.621456,525,250.382344
-988.186213,101,251.237583
-7.447066,525,255.041994
-1624.02726,102,255.954226
-10086.65468,525,259.507092
-8451.879763,525,263.641247
-2399.43117,218,265.132796
-5101.176242,525,268.610729
-1288.513762,198,269.95799
-2803.198926,94,270.68338
272.360303,525,274.346766
-1385.904835,270,276.396589
1164.706472,525,281.717314
272.363674,525,286.556575
-458.897776,430,290.77404
2123.179951,525,295.52769
-1330.352204,276,303.99682
-320.931355,525,307.950308
-154.678533,525,312.504673
-154.663936,525,316.724214
-3416.729168,193,318.175576
-5112.614243,525,324.546659
895.932586,525,328.674019
1366.831916,525,333.247584
1988.521615,525,337.821536
