#{"t_start": 1769206483.809188, "env_id": "None"}
r,l,t
-347.170455,250,3.895879
-347.195344,250,5.026512
9.535796,13,5.108416
10.020609,6,5.162724
-347.2,250,6.273812
-347.2,250,7.362726
-347.09482,250,8.534454
8.382701,21,8.631432
-215.063901,202,9.494527
-3.776013,53,8.575188
-347.2,250,9.741544
-247.394243,216,10.835543
-107.310871,147,15.067068
-346.967015,250,16.26641
-21.551622,78,16.701163
-190.726794,191,17.680153
-347.2,250,18.810278
-347.2,250,19.88711
-347.2,250,21.027955
-347.154736,250,22.083963
-347.191458,250,23.087712
-48.611513,105,23.543841
-347.2,250,26.338596
-346.993265,250,27.24668
-347.199061,250,28.15888
-16.688313,72,28.456348
-28.595816,86,28.823348
-347.160106,250,29.872717
-24.127713,81,30.183073
-199.420942,195,30.938583
-5.471162,56,31.271702
-53.536702,109,31.847945
-173.775247,183,32.650987
-347.2,250,33.657663
-347.2,250,35.428554
-347.159014,250,36.436799
-347.2,250,37.522629
-131.484973,161,38.443839
-26.066194,83,38.903904
-121.047013,155,39.664593
6.991286,27,39.794962
-347.037626,250,39.754182
-347.198449,250,40.930129
8.362777,21,41.037441
-347.2,250,41.988193
-298.605506,236,43.678982
17.939666,23,43.785304
8.337842,21,43.87609
6.983688,27,43.981359
-347.152165,250,44.852935
-347.197938,250,45.855977
-347.15641,250,46.969145
-347.2,250,48.082223
-42.003278,99,48.514363
-347.2,250,49.723772
-347.182748,250,50.912555
-347.156102,250,52.082497
-347.096102,250,53.418838
-347.054295,250,54.642443
-188.643028,190,55.638191
8.336344,21,55.780047
-347.2,250,57.168508
-347.2,250,58.212867
-347.2,250,59.357376
-347.2,250,60.625768
-347.2,250,61.905981
-347.07972,250,63.333835
-87.269834,134,63.968345
-346.997415,250,64.958502
9.831828,10,65.018651
-101.155707,143,65.582734
5.74755,31,65.728298
9.637073,12,65.797238
-347.126199,250,66.860819
-2.774095,51,67.099956
9.150204,17,67.209585
-347.077965,250,68.39508
-347.073936,250,69.676536
-347.035512,250,70.688423
-88.793532,135,71.298757
-347.162223,250,71.322156
-25.184158,82,71.658991
-347.099652,250,72.588937
-23.360145,80,72.952674
-346.990187,250,73.93173
-347.074317,250,74.863798
-346.979081,250,75.779813
6.371531,29,75.938757
6.025951,30,76.113659
-347.028783,250,77.381655
-346.968191,250,78.532832
-33.625646,91,78.895132
9.310726,15,78.980483
2.080031,41,79.194867
-346.98205,250,80.635398
-347.001115,250,81.698703
-347.066289,250,83.030209
9.732817,11,83.111673
-277.716211,228,84.350842
-265.177058,223,85.620924
1.627658,42,85.916661
9.234569,16,86.043793
-142.589065,167,86.965506
-163.911052,178,87.733654
-346.974743,250,88.764019
4.528255,35,88.937083
-54.757666,110,89.472663
-347.034064,250,93.353066
-198.193052,199,94.289415
-347.052951,250,95.357239
-152.108073,172,96.02971
-347.047481,250,97.015227
-347.044405,250,98.099583
9.627269,12,98.193652
-39.837864,97,98.613574
-347.046411,250,99.852224
-19.134774,75,100.263768
-26.039334,83,100.634978
-265.180117,223,101.762851
-176.448087,189,101.814562
-347.010754,250,102.864627
10.01135,5,102.918663
-346.99649,250,104.046771
-77.000672,127,104.608383
-346.99023,250,105.592579
-347.090693,250,106.711392
-347.041144,250,108.044816
0.554715,62,108.451526
-347.006851,250,109.867165
-346.961763,250,111.796019
-15.048311,70,112.152978
-346.975572,250,113.336814
-347.046785,250,114.434241
-155.911327,174,115.228147
-347.057917,250,116.343558
-347.045768,250,117.450016
10.01135,5,117.499951
-312.134482,241,118.73405
8.932331,18,118.866083
-347.050622,250,120.052634
-44.226734,101,120.521119
-3.858215,53,120.818064
-48.595997,105,121.306265
-24.209007,81,124.429156
-346.992278,250,125.487674
-347.014419,250,126.485593
-5.059032,55,126.718813
-347.004363,250,127.71808
-28.711448,86,128.073312
9.724001,11,128.149737
-347.070483,250,129.431403
-64.818226,118,130.073462
-25.16127,82,130.498852
-347.07617,250,131.653436
2.048537,41,131.829103
-306.723254,239,132.778809
19.616207,12,132.851534
-14.347637,69,133.141928
-157.80192,175,133.617601
-347.014389,250,134.539022
-45.335881,102,134.898551
-347.015905,250,135.871792
-1.265413,48,136.084738
10.025071,9,136.140609
-347.062391,250,137.23171
5.134068,33,137.387301
-32.641318,90,137.764844
3.223699,38,137.963986
-347.021328,250,138.996913
