#{"t_start": 1768820661.3728616, "env_id": "None"}
r,l,t
3730.95,300,2.757855
-9.96,83,3.099334
3803.54,300,4.445551
3803.45,300,5.685082
3614.95,300,6.83007
2581.09,198,7.887096
3570.05,300,9.281568
-1723.26,100,9.739993
3774.45,300,14.233447
548.69,61,14.452184
3759.95,300,15.782578
3629.45,300,17.030216
3600.45,300,18.438987
3774.45,300,19.590545
3803.45,300,20.670018
3582.35,300,21.992006
3832.45,300,26.830629
2028.61,300,27.953144
3683.95,300,29.080631
3856.61,300,30.152727
1772.94,300,31.250115
3743.95,300,32.365275
3716.45,300,33.449451
-2658.35,300,35.458216
3832.45,300,36.831346
1372.67,300,38.040833
-607.55,300,39.394308
-775.16,146,39.990051
3638.93,300,41.244916
-607.55,300,42.809137
-452.58,300,45.743504
-2090.31,300,47.01167
3102.95,300,48.123864
3803.45,300,49.365272
3522.95,300,50.707605
3759.95,300,51.964526
3877.68,300,53.431287
1935.48,176,56.066051
3774.46,300,57.561109
3832.45,300,59.493545
3484.45,300,60.626707
-597.45,300,61.712155
3643.95,300,62.807654
3730.95,300,63.95726
-502.3,300,66.372113
3832.45,300,67.49304
3832.45,300,68.625723
3696.35,300,69.800317
1072.31,105,70.22308
3485.46,300,71.422504
-502.3,300,72.574785
3774.45,300,77.246276
3832.45,300,78.426917
-523.7,300,79.721274
2875.45,300,80.883881
3788.95,300,82.085259
-1020.14,81,82.436067
3643.95,300,83.629204
3738.04,300,85.002388
3528.19,300,89.224977
3832.45,300,90.301684
3837.7,300,91.546921
3584.44,300,93.070477
149.06,59,93.369092
-1360.52,82,93.781172
3730.95,300,95.031894
3730.95,300,96.364829
3272.28,300,100.422609
-597.02,300,101.328935
3674.36,300,102.408837
3658.45,300,103.471011
73.94,17,103.580491
3484.45,300,104.679279
3855.97,300,105.895532
977.55,96,106.255209
-749.51,41,106.416524
68.83,35,106.560518
-583.1,300,107.671602
-1224.68,173,109.417067
-502.3,300,110.744607
-502.3,300,112.272063
3730.95,300,113.893842
3832.45,300,115.540423
-3023.99,74,115.970109
-512.49,300,117.722628
-502.3,300,119.073736
-1016.99,54,121.656899
1954.45,300,122.648264
-502.3,300,123.66799
1951.34,300,125.158654
3730.95,300,126.183552
74.25,15,126.255969
935.81,300,127.314574
3643.95,300,128.368502
3094.21,300,132.591774
3886.87,300,133.713136
3832.45,300,134.853072
3292.44,300,135.955982
-694.26,149,136.521771
-552.56,300,137.610291
-2634.42,270,138.595743
1460.54,105,139.019856
-503.43,300,143.44927
3658.45,300,144.895831
1616.09,209,145.700618
-512.72,300,147.076282
3658.45,300,148.449163
3730.95,300,149.763595
178.26,20,149.889418
3859.22,300,151.652777
3832.45,300,154.212326
-502.3,300,155.693454
341.48,26,155.847986
-502.3,300,157.957301
3574.09,300,159.549863
