#{"t_start": 1770377275.787617, "env_id": "None"}
r,l,t
-4929.05,300,3.206334
-100.368439,300,4.499744
-92.01,300,6.052005
-7058.73,300,7.508217
-89.483471,300,8.898272
-4508.635693,300,10.325994
-6845.783231,277,13.117073
-2456.885562,300,14.323181
-8646.909907,300,15.579268
-4031.989124,300,16.944102
1.261993,98,19.857455
-106.23,300,21.23269
-973.810183,203,22.504249
-3894.791032,300,24.064582
-1314.694673,74,24.431409
-7045.417362,278,26.115525
-5591.67,300,27.411904
8.671654,38,27.632655
-10117.85,300,28.825198
-131.54,300,30.097496
-10536.051314,300,31.386475
-11198.85,300,32.825473
-9105.235782,300,33.999061
-431.594742,46,34.201487
-5697.98494,300,35.889993
10.509945,8,35.951251
-144.379652,300,37.222449
-5019.617682,300,38.462843
-640.195752,25,38.583956
-5562.3,300,39.894685
-4998.940354,300,41.494607
9.319165,28,41.651126
15.207548,60,42.005733
-1701.571092,90,42.557614
-7779.173652,300,44.080796
-5423.388783,300,45.526846
-812.728452,45,45.720338
-551.005281,33,45.872656
10.438111,16,45.976882
-5641.436535,300,47.236459
-10704.520516,300,48.476262
-47.190382,202,49.34098
-4044.630261,300,50.618475
10.302075,11,50.679546
8.669051,34,50.854984
-2807.234492,157,51.471808
-3414.8925,122,54.433553
-401.597512,37,54.61376
10.224636,16,54.736156
-10167.195185,300,56.37521
-5498.81,300,57.640659
-40.275651,203,58.544189
-125.031209,300,59.921196
9.086517,31,60.075608
-123.930941,300,61.314855
-18.938446,149,61.915702
-419.198194,225,62.890791
-125.618773,300,64.087639
-1715.64,300,65.662121
-77.8,300,66.91096
-87.98,300,68.1241
-76.67,300,69.307936
-74.38,300,70.493119
-75.43,300,71.682394
-75.726936,300,72.903678
-5612.52,300,74.397657
-60.236379,300,75.687355
-60.54,300,76.867447
-54.068594,300,78.099341
-64.51,300,79.363689
-58.57,300,80.637094
-5645.16,300,81.936088
10.101245,9,81.993795
-60.85,300,83.518145
-52.39,300,84.797988
