#{"t_start": 1769773874.4390006, "env_id": "None"}
r,l,t
-342.928561,250,3.165107
-343.253445,250,4.380097
-342.486783,250,5.4432
-344.2,250,6.633668
4.391787,40,6.88845
-343.8,250,8.048486
-211.639007,202,8.95698
-343.95,250,10.123483
-288.883531,235,11.291898
-342.182451,250,18.102486
-58.645112,116,18.6642
-339.538672,250,20.111318
-343.05,250,21.354203
-44.87029,113,21.876985
8.5044,26,22.0025
-342.6,250,23.180174
-342.136943,250,24.232115
-340.018916,250,25.302614
-115.949412,154,26.063737
-76.183672,130,26.681024
-341.48036,250,29.94133
-342.721613,250,31.049387
-107.397835,150,31.900803
8.642414,25,32.062999
-342.893901,250,33.535142
-65.179528,120,34.105185
-341.062367,250,35.20898
-123.156073,158,36.057721
8.127286,28,36.207046
-340.678855,250,37.233748
-326.223844,248,38.314024
-243.56933,220,39.528364
-101.439926,145,40.141873
-342.132526,250,41.215246
-24.458696,83,41.587516
-341.129012,250,42.613037
-341.759846,250,43.792748
9.139832,20,43.931901
-342.044292,250,45.503442
-341.200855,250,48.784608
-342.75288,250,49.770614
-342.2663,250,51.187807
-341.123866,250,52.424227
19.530047,18,52.567054
9.962294,15,52.667665
8.629956,23,52.800319
-55.007236,112,53.393428
-268.01609,230,54.515215
9.02359,22,54.635654
-340.769779,250,55.916155
-101.44835,145,56.729042
7.110748,29,56.916409
-342.206198,250,58.124419
-175.880452,186,58.95439
-264.878866,225,60.083053
-341.386145,250,61.085209
-341.360823,250,65.135857
5.147473,36,65.345206
-340.786982,250,66.601763
-343.379654,250,67.715554
-343.939319,250,68.847947
6.557752,32,69.018153
4.080466,39,69.230412
-13.17177,71,69.574641
-342.57511,250,70.705325
-157.167069,176,71.499237
-24.053385,82,71.851233
-343.880134,250,72.951172
-342.362193,250,74.26569
-342.50329,250,75.435846
-0.53941,49,75.654353
10.184232,11,75.719992
-262.260789,223,76.627947
-344.314139,250,78.055801
2.754068,42,78.249424
-342.121129,250,79.479549
-332.1833,250,82.475926
-315.555316,244,83.841252
