#{"t_start": 1770332655.0976088, "env_id": "None"}
r,l,t
-5313.08,300,3.495114
-592.128439,300,4.795789
-502.68,300,6.531331
-7352.58,300,8.515692
-485.123471,300,9.886602
-6288.13,300,11.334473
-6710.180362,266,13.51747
-90.221423,129,14.060809
-3683.670046,300,15.342822
5.913404,28,15.497056
-1810.643315,175,16.289048
-2790.913135,274,17.512151
-6407.469238,300,19.610967
-659.68,300,21.413268
-766.258138,300,22.822843
-3414.376961,300,24.322103
-6505.330547,300,25.669719
-6629.670792,300,27.07485
-869.248526,53,27.311782
-982.209182,226,28.324328
-9574.18,300,29.654703
-4493.637641,246,30.741921
-658.556434,300,32.229418
-5057.94749,195,33.417405
-5870.627835,300,35.173245
10.183815,5,35.21658
-5.771956,52,35.486428
-5075.861981,300,36.799006
-718.913055,41,37.003523
-788.83,300,38.372418
-6597.485012,300,39.678582
-3205.535636,300,41.051071
-1995.272815,190,41.934667
-10890.98,300,43.29798
-486.719837,300,45.227629
-6381.180675,300,47.091315
-6503.70101,300,48.766621
-11800.609644,300,50.191653
-4151.513476,300,52.191701
-726.125923,68,52.533909
-194.809716,189,53.392823
-516.53,300,54.938137
-489.79802,300,56.613512
-560.812973,300,57.977853
-10793.13,300,59.854279
-6.545857,56,60.229839
-8.018247,53,60.583308
-4270.93,300,62.260859
-9005.593236,300,63.691002
-572.786026,300,64.999727
-396.813045,300,66.738137
-551.759625,300,68.093978
-6193.130877,300,69.464574
-6267.93,300,70.831747
0.84662,43,71.057817
-5729.13,300,72.979165
9.01824,24,73.167266
-458.455502,300,75.091731
-561.807292,300,76.783075
-450.53,300,78.587215
-5973.73,300,80.371074
-5800.092232,300,82.148688
-5800.078461,300,84.33759
-364.400904,300,85.99313
-451.83,300,87.90088
-368.93,300,90.595891
-350.329689,300,92.408357
-524.53,300,94.087465
10.21139,12,94.181988
-6428.53,300,95.857397
-5595.965245,300,97.503803
-463.93,300,99.069423
-6035.124924,300,100.621912
-6096.289556,300,102.487705
8.867265,19,102.612085
-770.503579,300,104.817862
-702.33,300,106.953669
-679.23,300,108.511016
-668.73,300,110.093337
-11864.828441,300,111.723914
-10976.73,300,113.348122
13.40183,27,113.513499
-11374.127863,300,115.495437
-587.606668,300,117.748778
-588.63,300,119.557551
-11999.641632,300,121.833845
-478.555014,300,123.763972
-615.43,300,125.420074
-486.53,300,127.038056
-6129.653478,300,129.513843
-299.93,300,131.178482
10.054814,14,131.28341
-244.53,300,132.90863
-229.395085,300,134.545773
-5539.954875,300,136.635694
-301.53,300,138.830833
-5777.93,300,141.323189
-322.23,300,142.975805
-307.73,300,144.632822
-286.85372,300,146.326033
-202.327534,300,148.02675
8.660511,27,148.208266
-295.63,300,150.391464
-334.292936,300,152.433218
-390.43,300,156.987748
-196.008619,300,158.750553
-160.914817,300,160.419305
-194.73,300,161.964166
-145.870842,300,163.634422
-179.53,300,165.511499
-135.93,300,167.418014
-78.43,300,169.538085
-279.03,300,171.257607
-350.13,300,173.017738
-5871.629462,300,174.565638
-282.73,300,176.260131
-276.23,300,177.87612
-237.645151,300,179.533811
-262.83,300,182.188056
-174.33,300,183.894995
-263.53,300,185.463453
-264.08,300,187.070507
-221.23,300,188.616084
-5715.391389,300,190.364211
-269.03,300,191.860314
-262.810423,300,194.698211
-413.972266,300,196.731409
-10982.53,300,198.4734
-5917.446524,300,200.144825
-323.743443,300,201.882655
-364.13,300,203.585654
-272.13,300,205.196584
-319.308491,300,207.315384
-298.711791,300,209.178677
-233.353537,300,211.288571
-12.625657,79,211.900766
-238.91019,300,213.543205
-289.993412,300,215.474846
-2428.141957,300,217.177521
-171.13,300,219.213566
3.975108,56,219.659208
-4840.587842,300,221.522925
-6675.994946,300,223.367019
-249.768406,300,225.358693
-237.330702,300,227.586016
-155.03,300,229.785223
-212.175692,300,231.705828
-113.819456,270,235.004148
10.382168,12,235.098817
-2771.449564,146,235.998593
-74.903242,300,237.885741
-132.740321,300,239.731449
-29.816745,148,240.661122
-99.739225,300,242.635336
-114.935871,300,245.085189
-3997.049084,300,248.175166
-83.459307,300,251.367527
-50.23,300,253.306579
10.843957,53,253.70268
-41.577214,300,255.633934
-96.63,300,257.569432
-20.022076,214,258.958992
-2664.03,300,260.782024
-52.941882,300,262.986709
-161.414322,300,267.616879
-59.116853,300,269.595467
-5653.23,300,271.549031
-74.012029,300,273.656521
-99.33,300,275.61393
-2328.879756,300,277.738521
-23.043704,136,278.697442
-54.062978,300,285.675471
-5307.660539,300,287.966501
-582.9519,65,288.488166
-153.94765,300,290.462321
-3797.654262,300,292.561431
-166.86747,300,294.809465
-117.774006,300,296.934288
-4898.63,300,298.9081
-140.219875,300,306.701114
-151.222281,300,308.724396
-9920.913559,300,310.862535
-136.15772,300,313.380777
-171.33,300,315.32244
-5745.655616,300,317.307512
-48.272201,300,321.91983
-87.047599,300,324.255527
-99.289441,300,326.70771
-64.040331,300,328.680728
-174.23,300,330.595775
-139.274358,300,332.475277
-5693.311909,300,334.45715
-57.125275,300,339.374371
-112.638901,300,341.517435
-2063.420322,300,343.876396
-118.818837,300,346.616757
-97.93,300,348.546243
-28.906181,242,350.125869
-99.169048,300,352.04803
-97.455876,300,359.021174
-1045.10344,300,361.160999
-107.712565,300,363.700281
-133.656616,300,366.090214
-98.147096,300,368.105557
-138.03,300,370.1437
-5749.567751,300,372.192677
-125.557584,300,375.640855
-4314.13,300,377.800573
-151.73,300,380.326855
-74.579936,300,382.809585
-73.426927,300,385.212734
-4468.598214,300,387.141329
-77.228746,300,389.043091
-99.768672,300,391.570855
-61.33,300,393.637085
-44.883923,300,396.030918
-49.978012,300,398.391545
-39.423805,300,401.009587
-50.106095,300,403.950173
-40.829051,300,407.19499
-132.505915,300,414.039944
-48.068792,300,416.43612
-89.24531,300,419.088951
10.225529,29,419.351807
-78.20716,300,421.487224
-108.53,300,423.720227
-71.93,300,426.446707
-76.48923,300,429.563441
-53.345486,300,432.377723
-50.166811,300,434.697063
-66.383685,300,437.342712
-79.059309,300,439.593171
-140.83,300,441.92381
-129.23,300,444.814171
-139.43,300,448.007543
-111.03,300,451.007553
-109.498651,300,454.116251
-104.73,300,456.788875
-138.23,300,459.325187
-108.823243,300,461.939782
-175.637742,300,464.584099
-118.427863,300,468.73321
-169.83784,300,471.489706
-184.33,300,475.468097
