#{"t_start": 1770154659.8970091, "env_id": "None"}
r,l,t
-342.928561,250,5.766464
-343.253445,250,8.288457
-342.486783,250,10.447417
-344.2,250,13.335496
4.415518,40,19.290727
-343.319383,250,21.045282
-343.0,250,23.219312
-344.2,250,25.520964
-343.35,250,27.631247
-291.228566,235,29.807936
-39.166478,100,30.808594
-341.296806,250,33.041067
-343.75,250,35.225415
-326.699394,248,37.334711
-343.110886,250,39.866653
-30.266007,90,40.626923
5.522122,35,40.970824
-249.189839,218,42.626855
-343.535104,250,45.216949
-76.43449,129,46.427723
-339.543378,250,49.985644
-206.979886,201,52.229868
-37.231889,97,53.276604
20.045821,14,53.44535
-87.891944,137,54.564538
-211.402605,203,56.294492
-341.68124,250,58.8303
4.659041,37,59.229787
10.296067,7,59.323541
-31.816863,93,60.225336
-341.968963,250,62.135752
-26.848977,86,62.910155
-1.944399,52,63.437771
-23.601856,83,64.231794
-45.265639,105,65.168525
-59.559209,116,66.27064
-33.103493,93,67.601858
-343.299588,250,69.637962
-49.334771,107,70.659019
-167.325555,181,72.328163
-34.427437,94,73.305461
-342.203776,250,75.348162
-343.290024,250,78.987109
-344.136994,250,81.017595
-341.436552,250,83.247213
9.739425,16,83.42049
-343.329651,250,86.108709
-9.831845,66,86.694337
-344.322749,250,88.819136
-342.788544,250,90.944746
-343.09222,250,92.997484
-344.768125,250,95.106074
-92.150992,139,97.616429
-342.592445,250,100.174305
-10.527444,67,100.718714
-342.457229,250,102.675133
-166.708944,181,104.276391
-342.38545,250,106.829999
-344.6,250,109.095907
-343.72112,250,112.330076
-343.68169,250,114.605847
-194.494436,194,116.022998
-345.433683,250,119.016733
-344.994612,250,121.308351
10.266312,5,121.376832
-8.278663,64,121.959556
-340.837178,250,124.229317
-154.456321,175,125.715352
-344.534832,250,127.980954
-342.137191,250,130.171096
-345.275155,250,132.413922
-345.207321,250,134.715257
-345.55,250,137.275331
-345.1,250,139.497662
-345.05,250,141.676571
-344.899668,250,144.903608
5.715333,35,145.285432
8.015792,26,145.54438
-345.545365,250,148.521983
