#{"t_start": 1768951625.6433358, "env_id": "None"}
r,l,t
272.413395,525,4.97955
-3676.07991,132,5.551176
-1331.643393,135,6.189223
272.348494,525,8.623479
260.057112,525,11.166287
272.346286,525,14.417361
-2794.378118,176,15.29582
272.13356,525,18.446589
273.159941,525,21.739028
-154.661894,525,24.569246
272.363993,525,27.032515
272.411052,525,29.522955
560.365636,525,32.023636
272.353517,525,34.498306
-5219.860525,525,37.041642
272.311002,525,39.519516
272.36625,525,41.743378
-9207.652264,525,44.918808
274.407343,525,47.371034
-1635.813416,97,47.936877
272.924658,525,50.371625
272.178301,525,52.672974
272.167142,525,55.343027
272.351297,525,57.772894
272.368318,525,60.328778
273.246699,525,62.71054
272.375414,525,65.766071
-1896.707052,94,66.322953
-12751.475639,525,69.550198
238.049157,525,72.320995
-2331.35604,525,74.922111
-12.588394,79,75.801507
-1522.493543,78,76.252923
34.46096,15,76.351566
-1292.965552,177,77.22361
-10683.234452,525,79.786108
-1326.022309,93,80.234111
273.400345,525,82.790509
152.36029,525,85.246788
272.328292,525,87.82995
272.354248,525,90.148837
273.671493,525,93.235913
272.147192,525,96.281768
272.349862,525,99.57034
66.55154,48,99.835219
-10488.836844,525,102.230308
835.003881,397,104.078537
272.445327,525,106.46813
-154.665408,525,108.839613
-154.874798,525,111.04355
-154.707703,525,113.380589
-154.700263,525,115.821899
-154.693525,525,129.424339
-154.752581,525,131.734021
-154.923964,525,133.954487
-177.877206,525,144.287097
273.458789,525,147.380441
272.256594,525,150.494696
300.214084,525,153.381909
53.063138,100,153.900532
-177.19475,52,154.153127
-2179.55729,207,155.136115
-1102.572036,233,156.631413
-2319.499973,525,159.190618
-15.249985,525,161.60258
-1166.38001,60,161.882048
-2313.888168,176,162.661842
-2283.938142,525,165.309041
237.128102,525,167.890975
272.258258,525,170.37666
-2331.375291,525,173.058884
-2595.291757,123,173.773386
-482.090086,160,174.757
-348.938271,525,178.190871
-8431.503959,525,180.975201
272.604972,525,183.474502
-1964.356735,96,184.00215
-11904.309363,525,186.38114
-9182.686167,525,188.940346
-1804.855393,124,189.567509
-1763.88943,123,190.270746
-10232.657221,525,192.778678
281.407979,525,195.259088
273.126759,525,197.93862
-806.417139,167,198.78781
381.189524,525,202.023196
-72.644431,146,202.90461
-8807.749687,414,205.247156
-31.607355,525,207.965768
-1771.415512,95,208.681909
-7435.725777,525,211.181551
-2734.040547,193,212.073215
227.15055,83,212.506695
-1834.907911,268,213.844392
-8738.654035,525,216.611442
-3539.530701,206,217.628119
272.572318,525,220.294492
914.027556,525,222.709809
-6675.609025,525,225.0555
2071.081872,525,228.142149
-9655.56428,525,232.018495
-1715.248826,113,232.783703
-2432.460496,525,236.016457
1856.612775,525,238.791985
-7572.833634,525,241.374509
-206.391963,525,244.630586
-154.490259,525,247.419558
-154.626024,525,250.217954
-155.773524,525,254.800861
-7030.956864,525,257.763613
246.250745,132,258.632576
-1548.070254,154,259.593837
-3783.069286,119,260.397358
539.908464,191,261.675843
141.431696,41,262.000526
-9572.517325,525,265.567564
54.966857,77,266.169938
314.411791,82,266.611607
184.056456,75,266.998101
336.600291,120,267.900882
-5485.253259,250,269.393534
-1002.541407,101,269.991438
-1702.812158,160,270.897237
-8055.754205,525,273.744155
-574.739717,370,275.835176
-398.165172,242,277.171572
-905.324554,93,277.744092
400.07739,174,278.726491
-1475.726332,164,279.784062
1543.833964,403,282.096594
-10151.278317,525,285.045505
-6344.937656,363,286.955451
-578.819183,139,287.738443
-246.87,27,287.906168
-219.52986,525,291.253868
-287.470251,202,293.383547
-155.014313,525,296.618347
-192.850914,525,299.685187
-154.66018,525,302.475982
-117.423138,525,306.507779
356.552793,525,309.381425
5.353755,330,311.102379
-8809.727994,433,313.345625
-188.87534,525,318.075592
-5924.513454,525,321.085868
877.187231,525,324.68392
-1056.925506,501,328.174766
-1883.384965,525,331.517099
1368.529277,525,334.30247
-154.700263,525,337.054429
-154.752581,525,339.8465
-1660.571768,501,342.67657
948.846371,525,345.58138
-983.097487,359,347.619893
2105.693422,525,350.431043
-177.562884,525,353.80362
-995.180157,163,355.222613
303.414534,198,356.54323
-921.962372,103,357.245531
93.165449,21,357.386096
2075.266005,525,360.735871
-41.328511,51,361.014207
926.36557,349,362.926204
393.884779,121,363.600632
-1894.87552,104,364.17765
-1505.789371,77,364.590283
-1189.57865,123,365.281718
1486.440733,525,368.32543
-226.081811,525,371.141346
-1172.926551,500,374.003505
1845.912295,525,376.775879
-313.9291,525,380.055717
-154.663014,525,382.829039
639.033216,525,386.321788
-202.971772,525,389.696861
-4798.826841,525,393.448931
2069.187072,525,396.248113
1140.927196,525,399.202771
-1558.630799,83,399.662296
-201.394126,525,402.372917
-3985.276836,249,404.002315
117.475107,26,404.181506
-1073.505389,79,404.623198
278.759932,525,407.587942
-3589.122701,163,408.475704
469.775194,194,409.534006
-3002.639899,159,410.41116
-6324.820974,525,413.208828
-472.925647,171,414.14992
-2453.273448,232,416.090165
-9109.027868,525,419.514262
798.956448,214,420.896691
-874.596587,175,422.158501
43.974297,525,425.314272
481.13058,517,428.599436
-2768.363304,84,429.089264
-1884.115178,196,430.119924
-606.436291,199,431.130215
524.262111,154,431.947699
278.056222,64,432.27944
701.774183,272,433.801677
-588.268109,88,434.279215
-943.374012,120,434.974036
353.965748,525,437.88424
204.739436,172,438.851767
163.346073,36,439.061687
-3598.574949,114,440.090198
625.040298,525,442.932566
-832.599846,492,445.542658
-929.722422,186,446.843564
-917.28077,283,448.763886
141.248248,53,449.152421
-1878.18744,95,449.845879
-1121.780788,130,450.822723
308.997424,149,451.890941
-881.712764,195,453.787201
-1721.518951,106,454.529721
996.262762,525,457.376074
161.571568,40,457.648363
835.308767,217,458.820113
-2757.609822,394,460.958272
-1048.320664,244,462.223957
1932.657381,525,465.300349
58.855514,33,465.532907
-2299.417893,261,466.900776
1046.558877,276,468.466633
-1023.800499,61,468.821676
204.28379,54,469.125887
-2715.744026,134,469.863874
510.607852,525,472.667923
-916.441646,206,473.761249
-1276.658953,165,474.654507
-1535.657347,105,475.23631
-1384.00521,84,476.713396
-2500.304243,164,477.782658
-1198.449292,92,478.375112
-10008.635177,525,481.981124
-1867.613329,525,485.387487
-3049.875809,525,488.42165
570.649028,160,489.273945
-274.129044,525,492.755981
46.266337,408,495.068419
967.282801,256,496.494587
-154.665818,525,499.242962
-4273.88628,525,504.217996
160.000779,42,504.502111
239.960447,241,505.863416
-2085.41769,300,507.522489
-988.250958,81,507.964413
-632.571545,525,511.199738
1957.035709,525,514.735118
1172.60286,311,517.161954
244.268757,72,517.638303
-3847.347813,454,520.134409
-7212.462385,310,521.939506
-2887.671072,199,522.990705
-568.026287,208,524.132776
-1269.126398,79,524.563217
-2123.04126,525,527.283918
-867.847747,169,528.785344
-2476.958506,99,529.323303
746.199349,525,532.100172
-1479.069757,79,532.517164
68.754486,16,532.639105
-8600.154029,525,535.436116
-2891.007405,114,536.076407
165.649326,67,536.448702
-756.661017,83,536.905251
-8556.301837,303,538.570486
154.48262,102,539.122269
-636.442462,125,540.229951
-1722.207865,157,541.227908
1530.145948,525,544.765629
-6584.698899,466,547.808077
902.502775,215,549.370042
650.116343,201,550.716737
873.056906,357,552.627244
179.785115,77,553.398035
-628.095521,200,554.504106
-36.192212,58,554.842398
-2327.583415,160,555.731734
-1989.88987,103,556.293353
-15886.159265,525,559.096174
-200.589259,124,559.759681
-3393.551169,145,560.523717
-7532.940717,337,562.293904
-1000.54376,161,563.186877
273.457694,71,563.619798
-434.436487,37,563.872571
-11003.490236,331,566.23442
-1674.093964,159,567.147251
-653.791543,203,568.293298
-1152.113598,104,568.884703
-5595.562877,202,569.980895
-1434.400024,203,571.153808
-2779.024531,159,572.038017
-1692.207748,117,572.656168
-551.151478,125,573.39094
376.393157,113,574.201588
875.070562,251,575.90134
-1237.226869,279,578.424528
210.54729,55,578.850566
-1819.3047,92,579.317123
-6498.894017,340,581.342097
-513.755281,176,582.296233
176.786129,40,582.528812
-1271.611434,206,583.641717
-3604.849996,212,584.782103
-7339.379085,210,585.930399
112.111868,45,586.202322
-1966.930312,73,586.629562
-3887.611717,104,587.263464
-8.871293,85,587.723392
-1342.008944,98,588.270756
-1703.569165,150,589.070361
-1842.896674,159,590.239587
513.523981,286,591.764062
-4622.256321,127,592.410065
-1365.673623,119,593.031422
211.348038,74,593.434092
1052.789915,320,595.150833
50.939081,36,595.374464
-4869.405251,199,596.523721
346.159248,102,597.12475
685.317051,181,598.105203
-1945.540962,152,598.925575
357.527615,80,599.410993
-1492.811717,78,599.892651
-85.798378,284,602.321243
-2154.029738,107,603.082093
123.426336,57,603.507005
362.749305,525,607.167793
573.360039,188,608.57395
-10171.23591,525,611.980364
-1153.059801,63,612.357643
-1341.623332,82,612.820335
215.27025,63,613.177899
-604.163693,225,614.324052
161.749494,36,614.530149
-1744.280902,98,615.758442
-2181.025754,122,616.441557
481.671265,205,617.515691
-674.822358,65,617.873756
-4690.31685,186,618.851737
-2145.862001,182,619.79539
-1047.167903,119,620.425964
-2974.361789,177,621.349471
371.445603,122,622.03572
-1837.708038,137,622.801875
-1329.219893,129,623.536495
-1525.758219,107,624.148391
-1714.750341,101,624.763068
-2170.218671,525,628.261981
-8898.362171,168,629.230576
-6956.583924,525,632.033582
-1090.415158,71,632.534577
318.310735,120,633.275699
-3860.599957,128,634.22587
113.500621,30,634.448828
-2477.808327,120,635.347116
-1922.527807,134,636.359854
-1896.10789,153,637.399071
-2659.971525,240,638.928238
-2085.778601,103,639.594841
-1576.339022,88,640.230684
-4576.519275,159,641.515324
-1723.549946,87,642.037919
186.549156,45,642.28659
-6147.380966,163,643.191101
-1517.943297,194,644.267438
-2453.405701,124,644.970377
-17155.514374,525,647.768411
-1103.252946,255,649.117967
-3885.342351,185,650.055572
-1361.99465,93,650.534946
-1432.050209,74,650.973405
-1521.434901,240,652.486578
27.621772,46,652.770187
142.242898,66,653.130995
-5585.924619,224,654.428379
-4868.626764,199,655.614821
-104.236914,177,656.858604
-855.070582,102,657.503484
104.073975,64,657.919065
155.215517,98,658.491168
128.535572,49,658.805481
-1771.517033,94,659.361862
1014.019881,290,661.161009
-1598.481924,90,661.684106
-4947.803481,403,664.075892
-1900.447466,127,665.634363
-5582.537008,444,668.393651
1641.384991,525,671.422974
-6533.157254,398,673.924372
195.622615,87,674.437668
-2115.864462,190,675.676108
133.786915,37,675.887478
-1623.394294,103,676.538524
-2292.168644,136,677.37824
276.065706,80,678.985629
-1497.574056,100,679.525088
-3125.621406,111,680.129323
153.721739,120,680.782983
567.65766,167,681.666957
84.080062,32,681.878848
146.694303,32,682.096962
-2430.218628,316,683.820271
119.345827,122,684.467057
220.724649,158,685.365299
-9385.167164,525,688.241159
-530.247785,64,688.563896
-1178.891604,109,689.206236
-1406.515849,131,690.122237
-670.648373,100,690.974072
-2610.137885,129,691.860739
-3546.617325,205,693.757093
-1193.763433,62,694.208066
438.134021,134,695.121718
-3639.454462,194,696.478012
-1645.034887,84,697.112651
349.055593,525,700.41858
-2099.37006,153,701.200979
-1660.086569,132,701.965818
143.025916,525,705.206158
87.436298,72,705.637643
-2338.748333,119,706.360973
-927.130365,76,706.82219
-2092.714584,160,707.724833
-1566.689754,79,708.172636
-18371.998226,525,711.310716
-3313.825293,161,712.26041
-1762.264976,163,713.213449
272.798124,525,716.097825
-2332.017411,525,719.330785
-792.073585,52,719.632637
-310.164891,525,722.764991
-11289.172093,525,726.396219
-5080.50939,290,728.4632
-77.688295,525,732.826744
272.114134,525,735.591099
-1452.56,73,735.99994
-12608.2,525,738.930418
-7.720594,525,741.853523
-4159.833056,177,743.760455
272.215013,525,746.67344
-3680.43172,171,747.709686
-1662.864874,84,748.217228
-5418.269866,168,749.133437
-813.566393,250,750.519277
-1293.014091,66,750.893533
-1118.242668,58,751.23208
-3958.963347,109,751.843101
-1338.83981,197,752.943081
-1636.095188,179,753.941187
-61.943165,525,757.722475
-1384.979304,90,758.395286
-3891.953387,149,759.459137
-2135.326068,262,761.314956
-2061.725375,272,763.282442
54.598139,51,763.641257
35.383984,525,766.723418
-6087.770017,254,768.155932
-10527.544866,525,771.730424
-690.035144,51,772.038833
-9828.914094,525,774.952805
-1722.235957,88,775.473409
115.217504,525,778.367155
-1996.634129,135,779.185407
-9058.963949,525,782.883673
-1522.921445,85,783.3358
-1210.045392,256,784.768064
-7247.863593,525,788.121292
-5695.586752,213,789.610926
-1876.211903,137,790.623174
-811.878688,44,790.968413
201.385974,175,792.291978
-15025.307374,525,797.395148
-19456.185119,525,800.653225
-4965.933255,272,802.299676
-2998.634199,146,803.135598
415.289994,115,803.819278
-3963.583303,134,804.664054
-3819.897593,123,805.400276
-1552.070162,93,805.983009
-2293.402623,525,809.752517
-4852.190506,155,810.613334
274.677736,525,813.515794
-2171.551119,123,814.183716
169.287064,525,816.955694
221.276552,525,819.905934
143.478866,40,820.20446
334.438315,525,824.400783
-1407.90473,90,825.031528
224.671017,525,828.498695
-16929.005581,525,831.473479
-836.729982,113,832.162617
-2335.401397,209,833.276412
404.936129,116,834.637179
-9943.724239,525,837.392006
204.404831,525,840.252074
-9695.599057,525,843.219201
-3166.206328,118,843.875563
-3057.093438,172,844.813627
-1505.194618,90,845.321563
207.3031,59,845.660154
-6327.127881,259,847.729269
-2055.600763,110,848.335873
35.794249,21,848.46287
-14671.645339,525,851.355618
-1533.88137,118,852.208209
-9698.055525,525,855.986673
272.547927,525,860.157044
-805.727962,116,860.871935
-6247.147473,525,864.075504
1861.296186,525,867.211926
276.460678,76,867.682822
1700.513084,525,870.501141
-6790.770846,525,874.206212
-7615.193753,525,877.071677
-173.210696,525,880.050496
-533.058754,191,881.113759
357.819389,273,882.629978
-316.374056,525,889.623719
1704.470513,525,893.06526
-154.665686,525,896.148203
-1504.158296,406,898.320575
-154.662736,525,904.739995
-154.658157,525,908.325
-154.849406,525,911.663635
-154.927092,525,914.937125
221.344695,373,926.173365
-1709.940346,85,926.746634
306.591148,72,927.30194
-1084.437681,86,927.986371
-1213.7985,186,929.304559
332.258595,85,929.85132
-451.478595,177,931.092475
328.682861,141,932.067343
-1651.680647,107,932.85199
397.397143,128,933.727362
-1316.125778,213,935.167645
-2814.245266,243,936.807842
-283.122645,21,937.014867
149.986672,203,938.473629
-1415.96355,74,939.027054
-2844.86363,171,940.338392
243.375686,74,940.825065
-930.202745,203,942.13557
-1059.637761,76,942.656776
-3554.217567,103,943.417666
-573.691706,525,946.806912
-725.74344,106,947.757577
49.171912,14,947.909004
16.395722,101,948.643589
-3042.807908,245,950.466521
-17812.932769,525,954.450973
-2304.908828,525,959.283323
-1928.336067,107,960.128183
-1526.269973,89,960.70269
174.602693,525,964.133873
-1731.48972,108,964.906069
-9248.962959,525,968.408954
-1774.557404,213,969.80178
-5051.09,149,971.758052
-9121.256173,525,975.158188
-11292.476599,525,978.54212
-10090.329191,525,982.235912
-325.127521,525,987.455428
-2332.286755,525,991.323678
272.506093,525,995.397576
-2322.814361,525,999.505543
-547.61051,525,1004.170333
-2776.46753,265,1006.198416
-2332.899973,525,1009.590444
-2332.092053,525,1013.178053
-1184.57,87,1013.76626
-2328.562515,525,1018.463577
-2326.593023,525,1021.912431
-1442.619471,241,1023.562177
-2330.794882,525,1027.519342
-2104.798109,244,1029.55323
62.264871,525,1035.188377
-16707.657882,525,1038.968807
-1815.194883,232,1040.529608
-2323.49402,525,1044.036888
-2290.236536,525,1047.474315
-11077.274354,525,1051.548366
-918.3953,68,1052.004762
-5954.529436,227,1053.495289
-5866.115028,525,1057.013777
282.053528,525,1060.633809
-2298.628757,525,1064.305882
244.612839,525,1068.551571
-1769.993592,141,1069.821907
-1588.27519,234,1071.757584
-17335.893368,525,1076.150244
-143.161546,525,1081.19994
-4007.21284,148,1082.224996
-2234.644354,525,1086.193112
-12725.23927,525,1089.639212
124.294236,47,1089.981897
-12711.150293,525,1093.76161
-2276.805464,525,1098.624929
-9496.819229,525,1102.290355
-254.383064,525,1106.286849
-9878.015577,525,1110.44941
-2287.816056,525,1116.77524
-18447.659199,525,1120.219702
-19759.119097,525,1123.904906
272.489719,525,1127.248656
-460.974202,31,1127.733574
-7679.891118,300,1129.763738
244.100446,61,1130.175868
-1777.307373,99,1130.844889
158.744495,52,1131.204949
-588.15114,227,1132.634889
-2247.179245,133,1133.52727
-1429.269073,75,1134.038537
-1376.066425,98,1134.782848
-32590.963705,525,1138.480451
132.678194,48,1138.809122
-2157.493738,326,1141.014261
-2331.330518,525,1145.556898
475.524831,525,1150.418024
272.348181,525,1154.842374
-11876.807977,525,1158.485944
423.646626,155,1161.00378
-2654.193073,140,1161.903739
-1349.179619,163,1163.076288
272.28033,525,1166.939437
-4032.745028,126,1167.864382
-322.416037,525,1171.273309
-547.202565,525,1175.745205
32.567159,525,1179.424212
-1778.411829,113,1180.417151
-9103.752617,525,1184.962326
271.765356,525,1189.961704
-1331.469202,176,1191.786959
-2277.122316,525,1197.426186
-4617.054315,179,1198.872874
272.160787,525,1202.947747
273.231222,525,1207.133495
-2291.245,525,1213.003292
-4201.387669,213,1215.112153
-2271.173737,525,1219.021954
365.754597,161,1220.290761
-1038.174016,94,1221.107059
-183.331196,56,1221.573291
51.648134,63,1222.067022
-5367.107801,251,1224.129362
99.130326,36,1224.440195
34.501539,11,1224.577836
-8063.466263,359,1227.27626
-10748.415307,525,1232.632788
270.158514,75,1233.336776
-1072.113989,82,1234.218066
279.105964,73,1234.943538
222.154032,525,1239.69397
-9655.359545,525,1244.027811
193.028099,55,1244.514019
383.707091,525,1250.035056
-537.361472,525,1254.181362
-1148.054981,77,1254.77336
735.069714,525,1258.601454
238.945181,525,1262.634708
-1537.46495,525,1267.442471
272.167202,525,1271.571726
-308.690885,525,1276.418341
277.773716,525,1281.66422
219.177491,525,1287.324334
246.681585,59,1287.766663
-9946.624586,525,1291.780791
237.159434,525,1295.972689
-992.172315,139,1297.050795
272.136109,525,1302.098639
358.391907,117,1303.152503
-2842.832744,114,1304.234991
-1545.818229,134,1305.398689
-3468.577146,237,1307.591163
272.337293,525,1312.47158
-1873.616452,196,1313.950669
-1896.414986,59,1314.440057
-2245.424602,525,1318.537863
-2853.044143,185,1321.842754
328.864859,88,1322.696049
273.068701,525,1327.522084
173.07069,77,1328.23293
88.122082,27,1328.530242
-179.932861,72,1329.250508
-7729.391301,525,1333.700745
-2331.232823,525,1338.736724
234.516731,525,1344.591993
-1425.293176,278,1347.301449
2081.452772,525,1351.589227
-1073.228085,186,1353.129561
2027.392269,525,1357.09932
-205.162012,525,1362.301386
112.56494,45,1362.747443
-198.45648,525,1367.127376
-11532.578024,525,1371.866357
2276.660835,525,1376.914099
368.691063,525,1386.59312
67.229468,31,1386.863136
-1717.63596,512,1391.251774
149.857481,33,1391.585301
-207.661207,525,1396.319628
279.624224,83,1397.064365
-2618.82721,525,1407.544413
-2499.039063,254,1409.377216
-4620.176927,525,1414.190656
289.470814,525,1419.013273
-786.028683,209,1420.968327
-154.665644,525,1426.144243
-1230.546882,80,1426.824268
-2083.25137,118,1427.945878
181.769072,40,1428.347037
-1510.631505,91,1429.160616
-1677.477375,200,1430.871242
-7934.864679,525,1434.858376
937.131581,525,1438.890654
-779.848488,176,1440.413891
2065.673356,525,1446.426441
-282.257892,525,1451.023966
-7531.902862,525,1455.579684
-197.156253,525,1460.949749
2192.871114,525,1467.919712
-154.673393,525,1472.374464
1417.998029,525,1477.247301
