#{"t_start": 1768576638.6611018, "env_id": "None"}
r,l,t
61.376024,158,2.680956
907.066884,250,3.777411
-344.560829,250,4.773933
1116.247629,250,5.770358
1154.098447,250,6.784211
331.165734,86,7.185521
-323.508459,250,7.683182
-347.2,250,8.713259
287.006324,250,9.819393
843.810378,220,13.877272
1081.49483,250,14.852125
770.141453,250,15.908135
-347.2,250,16.941577
1475.513157,250,17.864062
-346.287168,250,18.87555
-341.362796,250,19.891756
103.602322,24,20.04223
523.693198,250,21.157645
685.010111,250,24.559284
-345.543395,250,25.520517
1466.360062,250,26.539813
-347.2,250,27.531897
70.106461,64,27.789248
-347.2,250,28.767611
-347.2,250,29.746911
-66.203151,250,30.797319
302.820043,85,31.158652
1460.839845,250,32.223499
57.531319,104,33.067513
-347.2,250,34.236359
-347.190029,250,35.266396
-347.035337,250,36.207217
1235.923785,250,37.12377
1430.876224,250,38.06362
-346.166089,250,39.364231
-347.2,250,40.103363
1453.167584,250,41.448854
1228.118589,250,42.362672
1430.717544,250,43.382701
1281.229923,250,44.335673
-347.2,250,45.32832
-347.2,250,46.311888
1393.397201,250,47.31008
1333.35559,250,48.43865
-346.490477,250,49.667137
1453.108473,250,50.605168
-345.950418,250,51.579229
1393.178153,250,52.467635
1445.751663,250,53.405708
1108.933186,250,54.555605
1438.164781,250,55.563394
-347.2,250,56.463968
-346.956152,250,57.486958
-347.2,250,58.603667
1333.355424,250,59.439795
-346.679963,250,60.310932
-346.985015,250,61.264308
1445.912536,250,62.496541
-347.2,250,63.557686
-347.2,250,64.45203
137.708541,35,64.617485
-346.856846,250,65.753171
-347.2,250,67.110494
1160.422598,250,68.208923
1430.720647,250,69.381962
-347.2,250,70.380757
-347.2,250,71.061465
-347.2,250,72.217243
-347.2,250,73.595762
-347.2,250,74.667269
-347.2,250,76.975258
-347.2,250,78.206131
-342.694052,250,79.441307
-346.852849,250,80.566478
125.118024,27,80.691713
1393.340325,250,81.805248
-347.2,250,82.738615
-346.793237,250,83.674013
1243.149062,250,84.730819
-345.009872,250,85.933888
-346.637794,250,86.971603
-343.144367,250,88.165941
-341.75813,250,89.1161
1445.635094,250,89.998048
-347.2,250,90.836334
-346.902182,250,91.687711
-347.2,250,92.835909
-346.635286,250,94.359564
1213.185703,250,95.664532
-347.2,250,97.034397
1340.734379,250,98.44763
1162.586687,250,99.691922
-347.2,250,100.969527
-347.2,250,102.327435
1153.880976,250,103.07134
-346.962589,250,104.648617
1250.819541,250,105.62491
-347.2,250,106.647162
1317.867616,250,107.677463
-347.2,250,108.737072
-347.2,250,109.9012
1288.228038,250,111.32765
1445.598439,250,112.695178
-345.655932,250,113.836781
-345.145302,250,115.537035
125.27365,27,115.725541
1483.001437,250,116.760374
-347.2,250,117.792489
1430.682667,250,118.903358
1490.57557,250,119.897933
-347.176679,250,121.09449
1176.340948,250,122.181755
1243.233276,250,123.55195
-346.594719,250,124.90246
-347.2,250,125.934125
-346.602056,250,126.967277
-346.614463,250,128.034452
-345.456288,250,129.039573
-347.2,250,130.126302
-345.972692,250,131.237824
1476.931779,250,132.673243
-346.480898,250,134.2968
-346.434301,250,135.507074
-346.383065,250,136.46473
-347.2,250,137.399786
-346.970345,250,138.394638
-346.924167,250,139.373918
-347.2,250,140.439185
-345.860572,250,141.681328
-347.2,250,143.223835
-347.2,250,144.232709
-346.985721,250,145.305898
-347.2,250,146.445698
-345.78409,250,147.596497
-344.99644,250,148.815428
-347.2,250,150.246839
-347.2,250,151.660498
1303.275405,250,153.069792
