#{"t_start": 1770154281.4970338, "env_id": "None"}
r,l,t
-342.928561,250,3.215336
-343.253445,250,4.357335
-342.486783,250,5.489348
-344.2,250,6.705604
4.391787,40,6.927971
-343.8,250,8.178502
-211.639007,202,9.396657
-343.95,250,10.912538
-288.883531,235,12.260123
-248.831678,218,16.895686
-154.284061,176,17.864724
-341.330904,250,18.999482
-343.320015,250,20.109541
-341.755883,250,21.23659
-98.082543,143,21.883433
2.056714,46,22.122727
8.899419,23,22.284508
-341.375625,250,23.75634
1.898074,46,24.051478
-278.395153,231,25.314707
-339.560056,250,29.346624
-90.16638,138,29.980598
-6.795675,61,30.284687
-342.991782,250,31.401493
-343.6,250,32.480857
-48.134971,107,32.929133
-341.862646,250,33.994031
-146.862363,171,34.706669
-342.057742,250,35.846305
-341.725107,250,37.250704
-342.736866,250,38.742482
-343.53952,250,42.546767
-343.935879,250,43.662327
-79.033171,130,44.276724
-15.897896,73,44.604963
-172.692646,185,45.524583
-342.436705,250,46.691569
-340.912198,250,47.907182
-342.059733,250,49.337953
-2.629784,53,49.622544
-344.747507,250,50.965164
-339.895963,250,52.875111
-344.6,250,54.163048
-342.891406,250,55.35404
-341.105144,250,56.635233
3.606738,60,56.942898
-344.65,250,57.991249
-345.0,250,59.214329
9.945184,16,59.310504
-342.222672,250,61.237961
-342.585527,250,62.415041
-342.953832,250,66.808984
-31.183059,93,67.393624
-340.736276,250,68.746754
-344.201996,250,69.910369
-342.06871,250,71.060128
10.211495,11,71.135431
4.29315,38,71.334193
-339.934251,250,72.486463
-342.608707,250,73.542939
-164.511725,181,74.369522
-341.416147,250,75.462264
-340.720837,250,80.420153
-340.703475,250,81.915377
-344.773588,250,83.034982
-343.375481,250,84.309753
-339.935921,250,85.424541
-344.860844,250,86.596878
-343.908025,250,87.766756
-344.427916,250,88.927233
-2.979063,53,89.205636
-343.335092,250,94.515315
-344.861327,250,96.193152
-341.500939,250,97.767693
-338.679487,250,99.202825
9.830962,17,99.309226
-132.053255,165,100.179636
-341.301187,250,101.537778
-345.015846,250,102.796989
-344.646839,250,104.138153
10.064629,12,104.237036
-41.612413,102,104.821811
20.165804,11,104.90015
-15.802661,74,105.298062
-340.677215,250,111.027351
-195.349106,194,112.366707
-343.867511,250,113.875982
0.142264,48,114.173569
-343.363974,250,115.508025
-345.089697,250,116.884413
-21.783215,80,117.340573
-345.250075,250,118.663248
-343.034123,250,120.066943
-343.834132,250,124.705126
-344.399344,250,126.889178
-339.902196,250,128.648571
-336.353261,250,130.397103
-66.748168,121,131.092829
-18.382969,75,131.522867
-329.776376,248,132.806317
-339.955364,250,134.198836
-345.601301,250,135.577279
-342.696015,250,137.077889
-194.540071,196,142.352706
-0.819855,51,142.602413
-29.621578,89,143.152879
-256.114776,221,144.666875
-342.710284,250,146.366019
-336.335484,250,147.811935
-337.847988,250,149.231728
-24.06955,84,149.697692
10.085127,15,149.812755
-344.926276,250,151.369098
-26.105208,84,151.880764
-338.553909,250,153.295078
-340.762557,250,159.516278
-275.573449,228,160.965033
-337.658872,250,162.927837
-342.640786,250,164.701894
-336.311063,250,166.18196
-20.556951,81,166.670046
-344.974766,250,168.048934
-346.237811,250,169.364323
-340.369091,250,170.782836
-342.247808,250,176.182961
-346.028669,250,177.553678
-43.393181,101,178.30906
-81.189327,132,179.400624
10.055977,12,179.518389
-343.395127,250,181.491375
-31.424274,92,182.031513
-341.081722,250,183.676237
-336.167979,250,185.043485
-341.193061,250,186.328918
-120.436799,158,187.228539
-344.67843,250,191.132318
-65.166601,120,192.552509
-341.967691,250,194.050953
-3.683491,55,194.377667
1.266924,44,194.648191
-5.429219,57,194.998414
-193.958858,194,196.313309
-343.057224,250,198.228628
-339.031796,250,200.074023
-94.929086,141,200.843939
-227.540866,210,201.917003
-114.451843,154,202.714374
-341.182141,250,204.043157
-343.799282,250,205.760542
-343.71226,250,207.152438
-8.374688,77,207.593858
-341.355704,250,208.910337
-337.654917,250,210.152337
-338.928823,250,211.556604
9.893292,14,211.703468
-344.412673,250,213.647762
-345.852758,250,215.401396
8.936248,22,215.577341
-337.969135,250,217.1333
-344.542252,250,218.395997
-343.883226,250,219.772401
-346.95,250,221.386901
-343.588921,250,222.809729
-346.45796,250,224.07413
-340.015379,250,226.129064
-340.820598,250,227.488916
-342.345133,250,228.995627
-202.026919,200,235.365717
-338.825341,250,236.830185
-267.469789,225,238.19436
-341.564521,250,239.660822
-339.152439,250,241.417935
-341.560985,250,242.880236
-342.737521,250,244.267494
-339.631758,250,245.798084
-35.606219,96,246.398909
-336.801851,250,254.741685
-346.222855,250,256.586879
-60.598412,116,257.390821
-339.566417,250,259.797749
10.220294,10,259.890377
-274.024417,227,261.513771
-340.029009,250,263.577955
3.457115,39,263.903684
-346.80799,250,265.654178
-278.803548,232,267.243754
-346.95,250,275.0588
-75.948365,127,276.216514
-341.971539,250,278.004094
-25.875926,85,278.605632
-339.431515,250,280.407318
-346.13586,250,282.077775
-343.428716,250,283.84354
-341.998973,250,286.071498
-339.998718,250,287.975187
-325.429494,247,289.58306
-343.195176,250,298.179385
-91.657388,139,299.338913
-340.478288,250,301.270256
-341.797633,250,302.948438
-340.668748,250,304.549138
-342.362769,250,306.410218
-26.562647,86,307.007118
-66.219945,122,307.951738
-341.217216,250,309.963724
-340.363484,250,311.614904
-339.564276,250,317.344762
-39.279963,97,318.230604
-101.319306,144,319.451474
-337.76566,250,321.724096
-337.98889,250,323.451748
-342.47012,250,325.855319
-13.361547,70,326.332061
-341.764302,250,328.343224
-341.230301,250,330.056127
-345.371725,250,336.856478
-303.344271,239,338.855228
-195.473598,196,340.551283
-1.273512,50,341.089517
-342.490646,250,342.913553
-340.901402,250,344.590265
-258.026561,223,346.301637
-340.009354,250,348.188022
-3.466817,54,348.559198
2.865591,41,348.880516
-67.919399,123,349.857904
-338.620553,250,351.946766
6.032033,34,352.220587
-95.43088,140,359.354236
-295.477885,237,361.170452
-344.543353,250,363.327125
9.981611,13,363.485684
-44.875388,102,364.375853
-345.771635,250,366.100819
-339.780977,250,367.747574
-336.687177,250,369.78769
-345.440126,250,371.521767
-11.173021,68,372.010865
-343.622917,250,373.737645
-339.775626,250,380.75561
6.293638,30,381.132974
-345.399928,250,383.966068
-344.148914,250,386.513453
-339.03475,250,388.700381
-341.750409,250,391.509519
-344.901339,250,393.886862
-345.680827,250,396.79204
-338.536429,250,398.810251
-25.617331,86,405.141572
-65.674393,121,406.105055
-109.408233,151,407.407988
-5.415924,60,407.880789
-340.570424,250,410.201629
-338.94374,250,412.467363
-106.467005,147,413.788847
-340.242178,250,415.780282
-344.131975,250,418.349867
