#{"t_start": 1772647326.2856529, "env_id": "None"}
r,l,t
-494.754906,300,3.386304
-2552.85,300,4.623569
-497.968583,300,6.005256
-2688.302236,300,7.440178
-5208.15,300,8.809844
-498.3,300,10.968443
-4368.006818,300,13.758464
-497.547202,300,15.179684
-1311.287359,95,15.707397
-7725.336015,300,17.134449
-498.168121,300,18.575629
-6566.514935,300,20.048758
-7274.796583,300,21.344774
-497.473321,300,22.782238
-3289.398169,300,24.32648
-4889.611973,300,25.649867
-7217.310701,300,27.023675
-41.871424,101,27.570277
-6255.754975,300,28.999991
-5898.515149,300,29.936767
-3914.326516,300,31.448289
-2445.397804,201,32.51686
-462.552873,254,34.165687
-149.521931,47,34.418267
-495.660503,300,35.758151
-68.560396,124,36.321979
-497.725459,300,37.622722
-175.614121,186,38.528749
-262.115678,61,38.81311
-3077.015049,300,40.166777
3.256227,41,40.349902
2.540774,43,40.540338
-3991.459652,300,41.99174
10.394674,9,42.050402
-1097.96289,300,43.971703
-498.57226,300,46.091204
-3484.378512,300,47.916445
5.54214,34,48.12458
-2836.599061,300,49.608664
-5974.85551,300,51.092887
-4306.844425,300,52.647079
-1727.686043,258,53.927826
-30.642408,90,54.649673
-4038.04429,300,56.240749
9.200804,18,56.350639
-501.197557,300,58.254625
-1628.730716,83,58.838922
3.893172,38,59.130507
-501.2,300,61.072947
-4056.28978,300,62.031813
-253.417774,102,62.569103
-4639.311711,300,64.044137
-72.136668,126,64.657044
-8031.35,300,66.429864
-2.423767,53,66.703315
-1591.822805,300,68.213752
-7326.5,300,69.65486
-6771.5,300,71.07966
-890.297621,80,71.599281
10.188131,5,71.649334
-3896.279145,300,73.459456
-6.106726,60,73.772573
10.152698,10,73.853804
-4626.5,300,75.379148
-1.524798,51,75.682759
-4356.386039,300,77.631207
-499.292472,300,79.192188
-4549.862627,300,80.713511
-8971.204292,277,82.100748
-8721.75,300,83.59934
-4641.250848,300,85.556547
-218.382451,83,86.121551
-3201.75,300,87.62989
-5976.75,300,89.319229
-493.756162,300,90.776698
-140.283914,168,91.67591
-6947.737782,300,93.163756
10.174219,11,93.234646
