#{"t_start": 1770812582.42032, "env_id": "None"}
r,l,t
-4128.45,300,5.300165
-497.798439,300,7.890008
-498.45,300,10.166557
-4128.1,300,13.295222
-1305.803631,300,15.860369
-497.833619,300,18.273554
-8220.482308,300,20.730305
-5.597747,58,21.180839
-2400.274568,300,23.404894
-3871.60794,250,25.581236
-4787.040353,300,27.757522
-4441.136263,300,30.196964
-8266.183009,300,32.651137
-80.116991,131,33.598233
-2340.158815,300,35.724535
-495.803133,300,38.05296
-496.77729,300,40.286177
-495.773856,300,42.915543
-495.205504,300,45.556878
-494.377372,300,47.994924
-493.874284,300,49.996482
-494.710302,300,51.96373
-495.155523,300,54.157739
-494.862978,300,56.455611
-493.725869,300,58.778251
-493.199373,300,61.010062
-492.506633,300,63.079497
-493.481356,300,65.121737
-492.501194,300,67.733785
-495.697498,300,69.730857
-53.646395,111,70.532457
-494.376746,300,72.564856
-493.662886,300,74.944136
-881.965778,300,77.278248
-492.477173,300,79.382918
-492.345983,300,81.570759
-495.435567,300,83.774364
-496.138554,300,85.75569
-495.71271,300,88.084266
-497.263995,300,90.56336
-497.666412,300,92.504194
-498.196499,300,94.574273
-498.421471,300,96.593053
-499.410182,300,98.785484
-500.25,300,100.712879
-500.094069,300,102.928519
-500.238807,300,105.483545
-500.209223,300,107.603904
-500.1723,300,109.570128
-500.7,300,111.843092
-501.45,300,113.893181
-501.4,300,115.927503
-501.25,300,118.012314
-501.064735,300,121.92855
-501.4,300,123.92955
-501.3,300,125.94854
-501.25,300,128.845775
-501.638641,300,130.792249
-501.9,300,132.813686
-501.95,300,135.046166
-502.15,300,138.753903
-502.0,300,141.130477
-502.25,300,143.128279
-500.291071,300,145.711935
-501.65,300,147.742337
-501.3,300,149.778918
-496.996749,300,151.815018
-497.073748,300,154.071276
-495.218002,300,156.417909
-500.03877,300,158.76963
-494.027052,300,162.266061
-497.877157,300,164.536009
-4757.039197,300,166.837282
-495.524409,300,169.318228
-500.48133,300,171.322098
-501.05,300,173.373203
-501.452611,300,175.408731
-500.594184,300,180.456234
-2973.766315,300,182.297496
-492.670301,300,184.367826
-495.502308,300,189.98167
-494.395342,300,192.082157
-2041.166311,300,194.112834
-496.251651,300,196.369335
-500.803769,300,201.228384
-501.2,300,203.249889
-495.874683,300,205.268184
-2374.606663,300,211.132478
-499.331911,300,213.137052
-491.849705,300,215.186435
-500.75,300,217.89328
-502.0,300,220.164919
-501.7,300,222.380006
-501.548594,300,224.477538
-501.85,300,226.934319
-501.9,300,229.354344
-501.8,300,231.315487
-501.55,300,233.856499
-501.8,300,236.34165
-500.99599,300,238.868479
-501.209086,300,240.86613
-502.0,300,243.292531
-502.1,300,245.190421
-501.65,300,247.257515
-501.75,300,249.48237
-501.9,300,251.547069
-502.2,300,254.150073
-502.1,300,256.701043
-502.0,300,258.783266
-502.25,300,260.680117
-502.065733,300,262.981695
-495.403724,300,265.177166
-501.377088,300,267.247823
-502.2,300,269.167265
-501.690604,300,271.92688
-501.140333,300,273.941409
-498.318688,300,275.874875
-501.8,300,277.895708
-501.65,300,280.530423
-501.5,300,282.553362
-501.15,300,284.650364
-500.192253,300,287.697912
-496.442725,300,290.220349
-495.098453,300,292.522847
-497.591061,300,294.574564
-496.805266,300,296.654867
-498.964448,300,298.802952
-498.165929,300,300.696564
-492.537016,300,302.843436
-494.826877,300,304.808263
-495.742913,300,306.917171
-494.851405,300,309.055086
-493.616048,300,310.968927
-495.876117,300,313.386853
-493.648321,300,316.063031
-491.576712,300,318.489432
-491.633839,300,320.40316
-491.529061,300,322.279222
-488.88979,300,324.456432
-489.102883,300,326.582142
-488.675023,300,328.509542
-488.577016,300,330.57474
-487.515868,300,336.047584
-487.549071,300,338.106172
-486.974469,300,340.226963
-487.223892,300,344.410971
-487.142143,300,346.384575
-487.20278,300,348.387598
-488.224539,300,354.468816
-486.73459,300,356.592577
-487.708279,300,358.58168
-487.337509,300,360.526394
-488.373095,300,364.737934
-486.888856,300,367.212392
-488.955532,300,369.312735
-488.860266,300,375.776453
-489.980192,300,377.87617
-489.028264,300,379.859933
-488.413533,300,381.849889
-489.873452,300,386.98646
-490.695132,300,388.966434
-489.642657,300,391.063747
-490.817335,300,396.489311
-489.748936,300,398.427602
-490.889518,300,400.423913
-490.538492,300,402.469724
-490.978385,300,407.990764
-491.099408,300,410.385248
-490.033632,300,412.530101
-489.297595,300,417.87258
-489.86043,300,419.86194
-491.868753,300,421.916144
-490.285489,300,427.410835
-492.314916,300,429.400465
-493.234121,300,431.982636
-491.880918,300,434.486212
-490.165407,300,439.650169
-492.921695,300,441.859184
-493.460252,300,444.351419
-493.427763,300,449.241983
-493.315602,300,451.287013
-493.717954,300,454.059014
-492.810375,300,456.494699
-491.158033,300,461.919512
-491.249924,300,464.423961
-492.252816,300,466.624862
-493.802861,300,470.381318
-492.530667,300,472.528676
-491.721358,300,474.952435
-492.381198,300,477.647075
-491.358115,300,479.797372
-491.184356,300,482.410582
-490.961245,300,484.42762
-492.919006,300,487.360918
-489.290582,300,489.379804
-492.967536,300,491.384821
-490.987005,300,496.270853
-490.667133,300,499.14422
-492.414191,300,501.837811
-491.954485,300,504.004521
-489.483492,300,507.325484
-491.232127,300,509.602492
-490.538509,300,511.808956
-491.339683,300,515.643558
-490.82617,300,517.898724
-485.568262,300,520.302601
-493.506001,300,525.814689
-491.736953,300,528.317748
-491.423458,300,530.467566
-489.761104,300,532.533653
-491.362384,300,537.603531
-492.793764,300,540.074633
-493.644588,300,542.549617
