#{"t_start": 1770072273.061867, "env_id": "None"}
r,l,t
-342.928561,250,7.664464
-343.253445,250,10.321062
-342.486783,250,12.920303
-344.2,250,15.555978
4.391787,40,15.955543
-343.8,250,18.416523
-211.639007,202,20.638254
-343.95,250,23.206976
-122.411353,158,24.942824
-342.779,250,36.71962
-343.108461,250,39.499461
-342.279019,250,42.612053
-275.799306,229,45.019667
-342.799375,250,47.529252
-72.077993,126,48.726566
-342.864635,250,51.193496
-17.063181,76,52.126515
0.838084,48,52.613364
-0.848204,50,53.051894
-120.541842,158,54.739148
-46.879383,107,55.768678
-0.341191,49,56.343106
-3.969502,57,56.969309
-338.283783,250,63.164876
-341.127139,250,66.020785
-41.328633,101,67.20318
-88.717017,144,69.033427
-338.79485,250,71.982349
10.048164,13,72.16557
-339.501506,250,74.770943
-339.757667,250,77.226441
-341.0,250,79.722704
-341.435945,250,82.226933
5.127802,36,82.636817
-0.973334,50,83.199531
6.352023,33,85.980335
-113.877877,153,87.536032
5.486073,36,88.050987
-210.5987,203,89.991081
-1.74459,52,90.589458
-64.018312,120,91.772571
-338.417984,250,94.594072
-339.738495,250,97.976986
-339.504477,250,101.01493
-259.204501,224,103.333473
-79.386328,132,104.620935
-26.981378,87,105.538639
-339.196,250,108.063008
9.420466,20,111.915386
7.257257,31,112.248824
-339.67906,250,114.781069
-5.31682,59,115.365578
-338.954132,250,117.734452
0.965251,47,118.205379
-337.745543,250,120.888536
-143.409724,171,122.926188
-91.268613,141,124.720703
-174.673828,186,127.013979
10.069369,15,127.262506
9.055171,22,127.597478
-337.894486,250,130.551111
-338.24273,250,133.098732
-84.431637,135,136.032736
-64.041975,121,137.395399
-71.759265,127,138.885967
-15.910832,75,139.573197
-5.429203,59,140.137404
-17.198869,76,141.022263
-23.155485,94,142.040081
-337.973505,250,144.706198
-4.075648,57,145.260993
-27.176496,88,146.350497
-339.616298,250,148.97885
-15.746155,74,149.66414
-0.810655,51,150.178895
-338.243879,250,152.752101
-337.301877,250,155.820963
-337.411004,250,164.721006
-336.96479,250,167.394457
-336.547772,250,169.912537
8.438615,27,170.263061
-336.494837,250,173.211134
-88.430239,139,174.963897
16.62948,32,175.388524
7.13595,33,175.777998
-336.391312,250,178.566468
10.324018,11,178.755598
-135.117075,167,180.383145
-10.767203,81,181.292893
-336.951695,250,184.35809
-89.962009,140,186.184868
-3.655033,56,186.97545
-117.271444,157,197.027293
8.608493,25,197.331014
-336.867797,250,199.882065
-30.388895,92,200.801556
10.100565,16,200.987243
2.70073,43,201.46037
9.296681,21,201.74078
-51.002225,111,203.041285
9.62858,20,203.292205
-30.110088,101,204.532372
-336.331432,250,207.428733
-162.493624,181,209.589242
7.351927,30,210.029507
8.608483,25,210.335873
-5.771465,60,210.996146
-12.504522,71,211.685908
-40.006701,110,212.850968
-336.303372,250,215.609924
10.379003,7,215.728024
-53.054361,113,217.098744
-263.407293,226,227.930447
2.70996,44,228.422843
20.198847,13,228.563526
-29.077585,90,229.478017
-119.358621,158,231.130192
10.036959,14,231.310459
-54.913694,114,232.519524
-15.063748,74,233.287224
10.002853,17,233.541152
-121.056934,159,235.510062
9.484202,19,235.745478
-46.664335,107,237.053779
-90.262199,140,238.837197
2.316331,45,239.383504
4.692829,39,239.860399
-288.683786,240,242.408918
10.229148,12,242.551354
-10.855331,68,243.313515
-5.779558,61,243.913003
-1.294874,52,244.417622
20.362783,9,244.526623
-336.326901,250,247.50444
-67.45511,124,248.905435
-335.813527,250,259.186448
3.936806,40,259.645108
10.190684,13,259.799394
2.465082,43,260.215457
4.894685,37,260.59895
-8.456031,78,261.386485
5.219362,58,262.03997
-4.016263,57,262.694183
-13.29052,72,263.470079
9.143577,21,263.770384
2.649313,43,264.362957
-18.03322,78,265.32905
11.241279,47,265.907024
2.690835,43,266.468032
2.005689,45,267.078376
-47.211127,108,268.427319
9.892001,17,268.651224
