#{"t_start": 1772447337.9701967, "env_id": "None"}
r,l,t
-343.7,250,3.780864
-340.23235,250,5.218642
-17.513,76,5.730004
-343.897237,250,7.506078
-344.05,250,8.841663
-339.058538,250,10.607402
-343.4,250,12.445129
-342.686303,250,13.711252
5.387544,57,13.997121
-141.239865,168,18.931189
-344.066826,250,20.352971
-77.380144,129,21.074392
-343.61916,250,22.428776
-340.901189,250,23.785325
-188.887016,192,24.819469
-115.736902,154,26.047189
-28.715481,88,26.676593
-344.0,250,28.403496
-344.125005,250,29.818801
-342.255519,250,33.46201
-344.5,250,35.318961
-344.394689,250,36.921342
0.145042,48,37.214906
-344.85,250,38.621174
-344.3,250,39.936507
-340.890936,250,41.298183
-344.84782,250,43.154872
-21.098822,80,43.823262
-344.45,250,45.551073
-344.940629,250,47.352577
-0.333221,49,47.657525
-246.016211,216,48.275063
-345.2,250,50.004405
-19.426447,78,50.552795
-342.938779,250,52.182402
-339.776232,250,53.460906
-342.045154,250,54.707237
-345.65,250,55.980652
-345.65,250,57.564147
-342.436715,250,60.602391
-341.507671,250,62.40957
-22.696325,81,62.869035
-343.572574,250,64.318253
-146.909514,172,65.605774
-249.277314,220,67.570476
-118.413105,155,68.876064
-219.273494,205,70.291084
-41.838601,109,71.037299
-6.500248,60,71.49726
-3.011857,54,71.928953
-247.497568,219,73.313028
-343.679296,250,75.854445
-0.125219,49,76.27685
-341.224448,250,78.272538
3.018414,43,78.641644
-314.386517,243,79.579515
-78.949022,138,80.388782
-31.166948,90,80.921388
7.422432,28,81.136014
-342.242432,250,82.602422
7.662687,27,82.768775
-239.408748,214,84.535461
-41.942559,109,85.424265
-343.133955,250,87.40249
-41.339731,109,88.106498
-341.712939,250,93.389139
2.027614,47,93.771339
-223.214479,212,95.4048
-41.813715,101,96.207245
-11.911829,67,96.727183
8.435939,25,96.950182
-147.608572,172,97.952794
6.065713,33,98.190892
-227.415436,209,99.383434
-343.179462,250,100.857668
-21.049739,81,101.419686
-344.02808,250,103.319083
9.511311,50,103.753691
-309.914763,242,105.918097
7.089836,54,106.278304
-0.27396,50,106.584661
-344.060701,250,110.885406
-71.971107,132,111.004358
3.021522,40,111.369607
-13.610912,71,111.923863
-342.60271,250,114.009474
10.308205,6,114.08705
-344.485853,250,115.974051
-200.682884,197,117.205298
9.591268,18,117.344495
-342.969508,250,119.137024
-344.362592,250,121.009623
-344.7,250,122.93881
-3.801317,57,123.401866
-76.404275,135,126.511877
-240.210378,214,127.676372
9.246483,22,127.866057
-341.63106,250,129.54735
8.668753,25,129.798505
-342.086392,250,131.507649
-2.637365,54,131.920355
-33.165527,92,132.617187
-342.436823,250,134.64199
-343.989835,250,136.479972
-4.83114,56,136.836492
-6.744241,61,137.210373
-114.558293,153,138.197789
2.831248,42,138.564606
-342.604806,250,140.444442
-0.153292,47,140.858412
-40.941973,99,145.559087
-51.960766,109,146.214454
-16.649037,86,146.773535
13.55942,40,147.024452
9.857632,13,147.134866
1.780815,45,147.449156
18.037938,26,147.674078
-46.252798,104,148.280941
-103.446471,146,149.191176
2.850987,41,149.564928
-12.917853,71,150.155231
-16.476107,75,150.737756
-341.185562,250,152.670427
8.648559,23,152.877655
-322.796577,247,154.77206
8.764574,23,155.090332
-12.778706,68,155.647434
