#{"t_start": 1770680371.2114375, "env_id": "None"}
r,l,t
-4886.38,300,3.982423
-45.728439,300,5.184377
-46.38,300,6.372949
-7026.08,300,7.520372
-45.523471,300,8.650311
-4446.475693,300,9.798188
-6808.210195,277,12.141963
-340.136791,158,12.700404
18.284804,85,13.0974
-1864.365808,300,14.329808
3.95663,135,14.866434
2.685818,130,15.391086
-4326.035331,300,15.427142
-1630.480851,220,16.578596
-2916.373735,127,17.277333
-7072.266456,223,18.235921
7.423989,93,18.635745
10.517137,17,18.725696
-4597.283477,236,20.191417
-45.420035,300,21.61722
8.624751,78,21.935762
7.050559,89,22.386537
-10225.83845,300,24.023039
-8526.435611,300,25.633012
-6382.15849,300,27.50931
10.324402,8,27.587867
10.419258,52,27.910248
-4124.124416,300,29.70527
-4698.679411,239,31.077667
9.855929,51,31.394839
-8344.946647,300,33.183756
10.166691,67,33.58105
-4656.030625,181,34.600218
-11807.33,300,36.452496
-4486.128964,300,38.056515
10.746226,53,38.3845
-10085.572454,300,39.976848
-10865.946096,300,41.501888
-8927.126932,300,43.224047
-3848.166964,210,44.073262
-8766.08541,300,45.57804
18.599192,66,45.974707
-6207.501822,300,45.72209
-593.609261,126,46.306025
-1411.540916,77,46.762877
-7627.934873,300,48.199542
-5188.623275,195,49.022228
-15360.885728,300,50.345994
-8924.079943,300,51.942857
-11107.086185,300,53.087098
-8247.76155,300,54.489895
10.026523,40,54.692804
-48.067303,300,55.977156
8.784093,82,56.34037
-9106.79093,300,57.625728
-13062.833121,300,58.975142
-10002.908268,300,60.386693
10.230853,7,60.435329
-5986.699104,300,61.638326
-4222.717755,300,62.910012
-4.505025,170,63.921996
-46.826032,300,65.320011
-8828.421405,300,66.611456
-9987.184358,300,68.093667
-5067.190128,300,69.600585
-49.43,300,72.264827
-48.514351,300,75.254067
-47.737953,300,77.00354
9.426862,83,75.984376
-5969.63,300,77.666784
-48.78175,300,79.401881
-5588.713761,300,81.034745
-5725.360999,300,82.996278
-47.07318,300,84.61428
-49.131281,300,85.971498
-50.18,300,87.459594
-50.03,300,89.069004
-50.03,300,90.677839
-49.83,300,92.285875
-5909.73,300,94.700068
-49.93,300,96.287682
12.504702,134,97.046482
-3509.277312,300,98.52887
-3388.180486,300,100.079719
-49.48,300,101.73619
-5488.873714,300,103.455622
-3267.925027,300,105.362934
-50.13,300,107.106553
-50.03,300,107.04847
-50.13,300,108.643663
-5970.13,300,110.041943
-48.577809,300,111.525457
-50.08,300,112.969286
20.392073,30,113.129073
-49.729034,300,117.314043
-49.63,300,118.754371
-49.48,300,120.187008
-49.43,300,121.675365
-7189.63,300,123.153381
20.351035,37,123.326548
-5969.73,300,124.812905
-2838.203924,146,125.555608
-49.28,300,130.143112
-4902.87224,300,131.655983
-2787.674967,300,133.113287
7.99401,163,133.920916
10.247887,50,134.183537
-48.98,300,135.586736
-5965.965894,300,137.211389
0.422362,148,137.943948
-48.78,300,138.000541
-49.33,300,140.265448
-49.58,300,141.674892
-5969.63,300,143.234686
-49.679731,300,144.734246
-5549.68,300,146.379088
-5966.059854,300,148.027617
-49.88,300,149.645013
-2526.693149,300,151.250362
-10606.346148,300,152.849609
-7965.17119,300,154.486146
-8147.782591,300,155.900559
-5006.173144,300,157.314661
10.490057,15,157.424913
2.348356,134,158.082674
10.237689,5,158.13097
-8508.110205,300,159.559726
-8126.250727,300,161.147187
-7844.156855,300,162.554887
9.737859,56,162.811748
-1916.018914,121,163.366266
-1112.26333,89,163.77802
-2958.620093,141,164.442328
9.672723,45,164.642399
-1297.989243,135,165.299667
19.383961,59,165.580854
20.506193,36,165.772772
10.33372,6,165.844794
-990.501801,54,166.127217
-1541.815445,82,166.505701
20.696914,29,166.655587
-863.754462,185,167.531506
10.279636,5,167.580215
-2496.129608,193,168.460767
10.264146,41,168.676162
-971.429975,76,169.07291
9.555988,56,169.327486
10.693917,26,168.062204
-8520.453055,156,168.82706
-449.490763,36,169.007661
-2512.462323,103,169.711018
-3098.646531,154,170.505374
-359.769691,45,170.729973
-530.71891,74,171.055398
-991.971363,85,171.474981
-5194.028176,184,172.386471
-994.919025,114,173.059421
-4983.903931,183,173.848755
10.584656,12,173.95317
10.427834,14,174.0531
-1110.550276,69,174.426778
10.434553,9,174.517839
-8521.839176,225,175.609415
-1304.115479,121,176.209789
9.570934,63,176.540281
-109.484357,22,176.670583
-689.306834,42,176.908267
-850.554172,65,177.298758
-2727.666676,146,177.993967
10.539468,24,178.131073
10.498667,13,178.212337
-509.450595,41,178.418085
-719.495863,46,178.668252
-12641.619518,300,180.305845
-6055.394438,246,181.426615
10.269454,5,181.477143
11.060149,41,181.687618
-2472.979937,118,182.227149
10.870395,30,182.389591
-3041.146195,175,183.320455
-10998.706867,300,185.159617
-6603.123373,187,186.025922
9.769165,75,186.392202
-155.779549,142,187.027076
-12119.758885,300,188.329921
20.085462,70,188.638062
-769.726672,50,188.883437
10.33798,48,189.10353
-129.34381,21,189.217072
-7707.928995,221,190.519577
20.720036,24,190.680476
-169.13734,54,190.955949
-3818.630974,300,192.374082
-9559.513877,300,193.751755
-2763.728489,199,194.721493
-10523.259374,284,196.348006
-4738.188133,300,197.96855
10.230057,66,198.294883
2.81787,160,199.072256
10.961644,28,199.253824
-2682.126284,110,199.828277
-99.28836,17,199.948563
-1978.348443,164,199.637198
-7937.604063,300,201.101255
-37.043027,300,202.497592
-1352.260537,125,203.115356
-509.808664,75,203.494627
-9617.132901,300,205.047896
-144.304917,289,206.789658
-3193.662541,247,208.525101
10.587871,16,208.669048
-37.206972,300,210.264219
-8162.662596,300,211.828116
-42.317031,300,213.315645
-40.838532,300,214.880647
-5562.148078,300,216.303503
-3202.779466,300,217.687597
-40.872292,300,219.208732
-3262.128684,300,220.629192
-44.46245,300,222.138184
-43.988625,300,223.838593
-5863.188722,300,225.319057
-44.637286,300,226.711107
-43.815193,300,228.033002
-16.659657,237,229.119558
-17.224434,239,230.190722
-105.547498,300,230.410502
-5285.289742,300,231.831232
-9765.435689,300,233.208131
-2684.868983,177,234.098123
-5525.010396,300,235.566948
20.609342,37,235.751746
10.229444,34,235.925132
-46.344973,300,237.367295
-46.549814,300,238.946406
-5525.222212,300,241.152412
-43.01096,300,242.725387
-42.103534,300,244.135062
-42.625878,300,245.529599
-42.149944,300,246.898048
10.421973,19,247.020727
8.663946,82,247.398091
-42.373522,300,248.89704
-42.412307,300,250.737855
