#{"t_start": 1772479343.8358884, "env_id": "None"}
r,l,t
10.016946,49,1.911952
-340.954275,250,3.511842
-168.429988,183,4.653116
-78.250502,131,5.444882
-342.964848,250,7.569767
-342.175924,250,12.13132
-342.596172,250,13.66158
-130.937788,163,14.691565
-342.143849,250,16.159745
-68.024931,122,16.887989
-309.548551,242,19.397568
-341.632582,250,21.213169
9.519924,21,21.365187
-336.559272,250,22.758725
-339.720339,250,24.175956
-339.393629,250,25.802077
-334.20408,250,27.753824
-298.803917,240,30.016734
-230.983121,213,31.399596
-336.470867,250,32.625568
5.703568,37,32.892226
-338.274655,250,34.573578
10.49406,9,34.673376
-337.224844,250,36.616778
-248.443414,220,38.488455
-2.499051,54,39.001732
-337.169597,250,41.155596
4.43157,38,41.465854
-337.263498,250,42.940074
-336.918,250,44.575669
7.730963,27,44.833698
3.737954,40,45.17359
-97.879637,144,46.351093
-337.068247,250,48.60393
-101.774354,147,49.953865
-337.132022,250,51.870117
-189.034849,194,53.065474
-337.469817,250,54.78091
-126.034824,161,57.748828
-22.684047,82,58.471625
-283.379042,234,60.69873
-140.56633,169,62.26827
-0.46172,49,62.671913
-66.615065,122,63.477331
1.966738,45,63.79693
9.293663,22,63.969315
4.743801,37,64.21403
-74.858504,129,64.294712
-341.4,250,66.134471
-342.06535,250,68.058974
-339.353681,250,69.662677
-341.25,250,71.57008
-296.548583,237,73.254425
-341.969051,250,74.817204
-341.778246,250,76.874111
-342.9,250,79.143385
-341.580595,250,81.441861
-76.694999,129,82.382937
-342.488014,250,83.928493
-342.29951,250,85.58129
5.788303,32,85.860765
-342.772908,250,88.441713
3.708908,40,88.869355
-343.141799,250,92.046822
-342.303706,250,94.106385
-41.125948,100,94.780213
-156.312546,176,95.316732
-197.927494,196,96.998196
-0.952567,50,97.494431
-8.792899,64,99.064102
-259.107942,223,101.86018
17.507105,28,102.230065
-340.211101,250,104.53622
2.923089,43,104.943764
-16.36144,86,105.68799
-124.581218,160,106.9226
-331.596565,250,114.699187
-1.718517,52,115.151964
-340.860399,250,117.35699
-340.951523,250,119.392423
-25.060457,84,119.968527
10.367407,6,120.037502
1.466292,45,120.394087
-14.023379,71,120.979827
-95.703319,142,122.010205
-128.537686,162,127.31688
-340.47953,250,128.864915
-3.476196,56,129.290926
10.02455,13,129.405522
-337.854106,250,131.397142
-131.306277,164,132.684349
-9.830353,66,133.283908
-36.902142,98,134.109097
8.313519,25,141.177828
-340.069091,250,143.510421
-84.599425,135,144.754102
-339.531837,250,147.108747
-85.332457,135,148.523489
-321.349338,247,154.074226
-339.13847,250,156.326277
-33.680096,93,157.196244
-339.705997,250,158.483317
-49.21834,108,159.57707
-147.066303,172,161.059096
-342.058643,250,168.977951
-342.216336,250,171.319436
-341.900004,250,173.216037
-341.194593,250,175.523338
-342.106583,250,180.882934
-27.205176,87,181.684797
-2.869084,53,182.178453
-343.35838,250,184.373314
-343.937691,250,186.363493
6.187254,32,186.659098
-342.81772,250,188.637813
-70.029731,131,195.764076
-342.615119,250,197.967901
-220.171111,206,199.601442
-118.782918,155,200.731426
-342.635132,250,202.735514
-342.802627,250,212.245584
-343.058839,250,214.155823
0.202402,46,214.504683
-344.7,250,216.537588
-198.798547,196,218.396832
-203.436554,198,226.302446
-344.45,250,228.156041
1.189247,45,228.533921
9.60035,19,228.71512
-284.016329,232,231.380226
0.057774,47,231.997073
-343.553325,250,234.53486
-344.55,250,242.25819
-342.591067,250,244.527182
-29.721801,89,245.588552
-190.2069,192,247.951188
-344.5,250,250.786603
-340.925446,250,257.976263
2.57462,43,258.470165
7.119796,30,258.811973
9.00044,22,259.068233
-208.413034,201,261.38894
-342.965735,250,264.168525
-162.032776,178,265.697384
4.534646,36,266.041024
-343.518674,250,275.432622
-159.580353,177,277.889974
-344.45,250,280.22865
19.070343,20,280.405669
-89.021587,138,281.509286
-342.987741,250,283.720679
-47.911167,106,291.702185
-342.469393,250,294.264913
-96.772206,142,295.320589
-69.04416,123,296.294863
-163.298016,180,297.875203
3.248692,40,298.324134
-342.26146,250,301.60688
10.100591,16,301.811476
-343.256818,250,304.362672
-0.553369,48,304.983025
-49.129251,107,306.25298
-343.9,250,308.791514
10.322418,9,308.915956
-342.694003,250,311.123087
