#{"t_start": 1770072228.0621521, "env_id": "None"}
r,l,t
-342.928561,250,5.107035
-343.253445,250,7.394938
-342.486783,250,9.642195
-344.2,250,11.914678
4.391787,40,12.311586
-343.8,250,14.715893
-211.639007,202,16.652245
-343.95,250,18.863728
-288.883531,235,20.928277
-343.512904,250,31.632502
2.90301,41,32.080834
-343.048047,250,34.271416
-343.770864,250,36.736031
-83.346013,134,38.163352
-59.239222,116,39.290936
-1.873819,52,39.776359
3.678258,42,40.246023
-343.8,250,42.708375
-343.642909,250,45.193145
-342.872306,250,47.921936
-344.340704,250,51.061806
-345.05,250,53.498956
-345.159488,250,56.025046
10.263385,5,56.116573
-28.07999,87,56.985775
-345.45,250,59.499747
-345.15,250,62.082829
-344.85,250,64.629615
-344.487687,250,67.176379
-1.353969,50,67.852221
8.390368,51,68.4121
-25.429544,84,69.307624
-6.182662,59,70.016281
-345.4,250,73.541131
-4.539102,55,74.190073
-345.3,250,77.303002
5.918798,34,77.74874
-345.65,250,80.750983
-345.05,250,83.351978
-345.75,250,86.383913
-13.949097,71,87.298627
-345.2,250,89.945152
-344.129361,250,92.426699
-345.45,250,94.931937
-345.548454,250,98.343629
-343.801909,250,100.838845
5.912356,35,101.265579
2.945489,42,101.722909
-344.006242,250,104.54953
-344.486404,250,107.347956
-345.25,250,110.084208
-345.45,250,113.121063
-344.635655,250,116.08358
-344.65,250,118.685709
-342.895394,250,121.769167
-343.683059,250,124.111984
-344.85982,250,126.581625
-345.25,250,129.232258
-345.45,250,131.88793
-345.75,250,134.278113
-6.390713,58,134.870239
-345.4,250,137.335057
-345.4,250,140.235137
-345.191877,250,145.707408
-344.0324,250,148.245301
-346.283565,250,150.66474
-344.127095,250,153.309756
5.413276,34,153.728923
-344.180523,250,156.837647
8.277904,26,157.125788
-345.3,250,159.786022
10.351335,7,159.876627
-345.3,250,162.36812
-1.865182,51,162.85917
-345.9,250,168.639873
-239.424252,214,171.291304
-345.175918,250,174.263069
-344.966932,250,177.180027
2.230262,44,177.712198
-6.100022,74,178.552102
-344.993775,250,181.688509
-344.865844,250,184.358651
-343.550129,250,186.924629
-345.2,250,189.475619
-345.113149,250,192.462799
-293.567797,237,194.965124
-24.01648,85,195.946358
-342.440504,250,198.73799
-339.866724,250,201.770184
-338.915336,250,205.023645
0.83394,63,205.876732
-97.157754,142,207.561144
-344.597088,250,210.315727
-52.27552,110,211.546006
-289.370578,235,213.919983
-340.104717,250,223.591877
9.878415,15,223.816204
-344.026861,250,226.58151
-14.002043,70,227.356225
-35.581386,94,228.484911
-342.599614,250,231.710371
-6.700577,60,232.568984
-269.871359,226,235.758664
-8.970685,64,236.679677
10.286685,7,236.812382
3.632742,39,237.246838
-220.98277,206,239.920743
-339.991,250,242.69518
3.008596,42,243.165634
7.639588,30,243.49311
4.438693,39,243.927717
-344.119352,250,246.548469
-343.227526,250,256.77503
-162.453658,179,258.566271
0.04067,48,259.009778
0.704061,46,259.581322
-343.177286,250,262.592641
8.490918,26,262.965293
-9.079265,65,263.841143
9.729768,18,264.084886
-2.221911,53,264.72049
-340.594075,250,268.10325
-341.154269,250,271.192646
-344.635939,250,273.906695
-15.178163,73,274.66842
-183.840214,189,276.548576
-15.969102,73,277.34541
-342.384081,250,287.427254
19.609904,16,287.621284
-43.058082,102,288.751261
-8.586042,65,289.417707
-67.570354,122,290.824882
3.145515,61,291.555858
-344.316074,250,294.273542
-5.920639,59,294.885547
-341.134002,250,297.802305
-341.277179,250,300.89342
6.626789,32,301.334749
18.616491,22,301.648025
-89.765078,144,303.251241
2.228822,42,303.657151
-344.289748,250,306.170348
-59.577125,115,307.384944
-342.523373,250,317.548993
2.43228,42,318.041421
-160.28586,178,319.900032
-8.736201,63,320.654783
-342.457477,250,323.255154
-40.925493,101,324.111884
1.623848,44,324.561754
-339.284022,250,327.471705
-342.861219,250,330.47835
10.495179,8,330.612794
-341.420464,250,333.701576
10.154771,11,333.869077
-341.808346,250,336.415153
-344.847819,250,345.081011
10.348496,8,345.235819
-344.396115,250,347.936599
-341.699506,250,350.385288
-344.15,250,352.996171
-343.131581,250,355.537482
-67.50424,122,356.776403
-64.333368,119,358.13095
-343.907903,250,361.217743
-67.845443,129,362.746851
-344.649078,250,365.695673
18.665844,23,365.976165
-343.211189,250,369.095079
-201.46365,197,371.323483
9.912175,16,371.553319
-208.56618,201,373.961816
-4.81787,59,374.787318
-344.247482,250,377.637153
-16.29662,74,378.455566
-341.002061,250,381.006895
8.768483,24,381.339968
-107.678696,149,382.89023
-342.461833,250,385.341699
-119.818314,156,386.851443
9.967852,14,387.069431
-70.172979,125,388.494292
10.339565,9,388.614652
-3.564245,54,389.209994
-344.592036,250,401.182397
-341.902757,250,404.197555
-69.611006,124,405.835381
-343.385655,250,408.988246
14.433608,37,409.344796
-344.488035,250,411.979243
-339.136402,250,414.417396
-16.959765,74,415.263595
3.310549,41,415.791597
-342.437634,250,418.30491
-345.05,250,421.047545
-91.123169,138,430.637817
-252.625011,220,433.215297
-15.133258,71,434.022544
6.609994,30,434.41173
-22.246036,80,435.492444
-3.755188,55,436.158637
5.730592,36,436.499988
-344.505336,250,439.071886
-343.05003,250,441.558326
-344.632241,250,444.073272
5.201704,36,444.452738
-339.31068,250,447.037586
-149.257509,172,448.855692
-342.211656,250,451.429034
-344.174196,250,461.940271
9.557671,19,462.231136
-344.32353,250,465.200504
-56.099349,114,466.411881
-0.5707,49,466.83325
10.027652,15,467.035341
-113.71488,152,468.70715
-174.323971,185,470.600994
-79.551563,133,471.92988
-344.12464,250,474.544227
-0.78465,50,475.248056
9.801615,15,475.477031
-5.138906,58,476.282214
3.640846,40,476.781706
-29.525511,98,478.006795
-304.482337,241,480.961391
-341.81084,250,490.393692
6.102351,56,491.099237
-9.491358,64,491.811459
-20.679933,78,492.778151
-344.145638,250,495.784697
-125.63202,159,497.423921
10.227446,7,497.508939
-46.252397,104,498.716743
-344.133118,250,501.304137
4.324821,38,501.726231
8.888057,22,501.979563
-212.48896,202,504.049109
17.293299,29,504.332815
-342.710327,250,507.197926
-15.968724,74,508.076425
-21.719193,79,509.127793
-221.225093,206,511.624307
-35.252433,95,516.95325
-66.849555,121,518.332088
10.313231,5,518.41534
-317.315829,244,521.300501
-274.686245,228,524.082372
-76.89223,129,525.594473
17.609448,27,525.949089
-26.609543,86,526.996002
-149.405714,172,528.757669
-167.087713,181,530.460948
-21.916241,82,531.333089
15.555176,34,531.77225
-38.709566,97,532.715807
10.229937,10,532.822981
-343.661481,250,535.489511
10.32001,10,535.638326
10.205855,6,535.736748
8.967468,21,536.006439
-24.577425,83,536.930461
10.214497,9,537.074755
-342.715189,250,548.587286
5.166527,57,549.241343
8.735559,22,549.45138
9.98108,14,549.630218
-6.536623,59,550.321843
9.938133,13,550.501428
-342.282548,250,553.397074
-343.500749,250,556.351035
-32.928382,92,557.485225
9.051084,22,557.762709
-69.12989,124,558.967313
-6.520137,60,559.604527
-342.641945,250,562.184161
10.203817,6,562.293996
20.284862,9,562.428153
9.752102,50,562.929708
-15.869831,84,563.742183
-24.673853,83,564.658805
17.485076,29,565.004894
-8.858004,63,565.637221
-105.470814,147,567.067968
5.720588,34,567.477446
12.606421,43,567.953443
9.958835,15,568.152426
-58.236428,115,569.429385
-11.022435,67,570.367562
10.13591,11,570.532928
19.288556,19,570.827126
-53.280717,110,580.633563
10.022445,16,580.793793
-161.222508,178,582.985036
18.155565,26,583.342845
-6.605661,59,584.02789
9.803236,17,584.260075
-43.415805,102,585.591642
9.953345,15,585.808283
-341.431996,250,588.709743
-269.681736,227,591.124612
3.045624,41,591.536844
-25.884023,84,592.27722
-93.229215,140,593.791827
0.672626,49,594.307765
-341.178388,250,596.801509
-4.5896,56,597.326642
18.717674,25,597.639417
4.287165,38,598.110236
-87.626846,135,599.472135
8.826864,22,599.751195
-59.37094,115,600.981102
13.304053,42,601.391192
-12.845873,71,602.295306
-46.253441,104,612.385594
-22.91023,81,613.431552
-166.477726,180,615.59116
-2.053857,68,616.482671
-12.959747,81,617.506364
10.172746,7,617.656808
-3.557882,55,618.340255
0.962995,46,618.965066
-222.931311,212,620.972522
10.442813,8,621.089528
9.981523,15,621.269873
-42.872618,111,622.471393
10.027181,12,622.630572
-116.230489,153,624.319347
0.805322,47,624.797999
-84.432919,134,626.039091
-29.718965,88,626.990345
-311.59503,243,629.519453
