#{"t_start": 1772647273.3197045, "env_id": "None"}
r,l,t
-4502.75,300,3.336328
4.730454,38,3.549739
-496.292173,300,4.76938
-157.883497,176,5.531307
-341.647851,154,6.0803
-4833.309556,300,7.131589
-2590.91234,178,7.756843
-5.885006,58,7.975239
-7907.961971,300,9.199764
-126.189714,165,9.881204
-497.775695,300,11.993615
-3898.46023,300,13.501053
-2654.28031,300,14.787657
-399.565372,274,16.144345
-496.43817,300,17.407716
-495.086721,300,18.523509
-421.948826,281,19.827989
-689.260791,300,20.507522
-4156.09654,300,21.941638
-3629.905203,300,23.266518
-492.886117,300,24.394629
-495.532111,300,25.590334
-495.348684,300,27.02623
-183.102468,189,27.764206
-44.748885,104,28.18065
-495.084784,300,29.730011
-65.872388,122,30.295648
-3283.250217,300,31.632044
-2143.752401,300,32.903171
-494.141302,300,34.243887
-2.959325,55,34.512494
-2158.168663,300,35.737778
-493.382265,300,36.98303
-493.973837,300,38.43093
-492.22542,300,39.859047
-495.879649,300,41.040195
-495.041338,300,42.462
-493.700772,300,44.024382
-493.98094,300,45.415449
-494.95916,300,46.749776
-493.758214,300,48.666188
-494.355694,300,50.026622
-2429.016609,300,51.174974
-494.820649,300,51.750413
-495.576572,300,53.090666
-494.354744,300,54.697694
-495.510403,300,56.360981
-497.720224,300,57.757818
-496.974422,300,59.036165
-495.451538,300,60.599639
-495.004122,300,62.015691
-497.937843,300,64.012687
-496.114514,300,65.59464
-497.10678,300,67.291162
-499.890629,300,68.76851
-501.082334,300,70.14313
-497.837045,300,71.521536
-496.873719,300,72.895822
-497.169508,300,74.393863
-499.129713,300,75.802814
-501.1,300,77.695462
-501.089192,300,79.10174
-494.038171,300,80.541833
-498.691265,300,81.889504
-225.705266,210,82.778405
-492.740526,300,83.588268
-494.215219,300,84.971765
-342.819081,254,86.606112
-497.777514,300,87.874923
-493.961054,300,89.281607
-492.355313,300,90.67363
-501.125512,300,91.989535
-501.064931,300,93.336926
-494.365378,300,94.773608
-496.157235,300,100.02417
-495.926172,300,101.608233
-2750.945898,300,103.166015
-122.834122,158,104.011239
-501.95,300,105.613075
-501.95,300,107.13662
-501.7,300,108.68973
-497.85558,300,110.222702
-2420.36214,300,114.729948
-3005.092451,300,116.254687
-494.749509,300,117.844938
-4820.509557,300,119.392576
-28.010538,88,119.874793
-4519.332022,300,121.437206
-3.199543,55,121.737444
-497.92479,300,123.231911
-4839.161383,300,126.907198
-499.91449,300,128.433025
-3935.390648,300,129.991952
-501.545634,300,131.571747
-6903.652179,300,133.162642
-501.194612,300,134.678477
-491.797298,300,136.254728
-21.876883,79,139.529826
-448.473921,289,141.009995
-582.918211,300,142.583089
-500.134324,300,144.177032
-500.301956,300,145.693783
-63.210972,120,146.34079
-479.604596,297,147.246803
-497.327285,300,148.786182
-2184.411294,241,151.067544
-499.084999,300,152.599953
-491.735972,300,154.166375
-494.656609,300,155.707218
-494.678309,300,157.333956
-500.473032,300,158.84928
-3589.85,300,160.29746
-499.8,300,165.986614
-5284.65,300,167.567458
-4324.38572,300,169.069687
-500.25,300,170.671659
-4625.05,300,172.286
-403.960044,274,173.716069
