#{"t_start": 1772613013.612536, "env_id": "None"}
r,l,t
-14.696038,72,2.466189
-497.162049,300,3.891546
-3228.05,300,5.413316
-498.45,300,6.79618
-497.566873,300,8.061986
-2836.662359,300,9.505566
-497.366286,300,9.97837
-1547.550344,300,12.735104
-498.119986,300,14.068383
-4845.299143,300,15.526632
-2551.347784,300,17.113837
-498.3,300,18.75858
-1067.770653,300,20.23108
-4862.131667,300,22.027332
-1337.741865,300,24.511009
-498.712037,300,26.052044
-2629.30725,300,27.704061
-499.46157,300,29.214347
-495.018451,300,30.60508
-4157.49431,276,32.001043
9.440623,20,32.134644
10.287292,6,32.189936
-500.15,300,33.591159
-74.077015,126,34.480289
-500.65,300,36.395325
-1175.15,300,38.390265
-1100.129149,300,39.774699
-4760.75,300,39.534401
-82.802518,132,40.1077
-500.689068,300,41.633322
-500.3,300,43.174882
-101.70278,151,44.086792
-2210.3,300,45.516714
-497.691929,300,47.100196
-4940.55,300,49.349097
-500.28438,300,51.446433
-500.4,300,53.145496
-1895.2,300,54.793604
-497.430405,300,57.798542
-867.694134,126,58.463977
-3919.907177,223,59.765078
-777.709003,115,60.537378
-7470.471229,300,62.106304
-541.123761,105,62.875437
-2082.786352,155,63.791721
-7891.858993,300,65.651373
-569.819586,65,66.157289
-99.500374,99,66.955613
4.560383,39,67.267953
-155.525498,108,68.002873
-2698.616179,238,69.221273
-493.376063,300,70.947781
-1009.084504,78,71.358394
0.774842,48,71.625528
-5623.48058,300,71.644547
-915.383936,91,72.073702
-6368.130201,277,73.385641
-141.178575,169,74.285257
-16.617226,75,74.680967
-1789.874453,151,75.442401
-2189.996757,300,77.021233
9.711093,15,77.182917
-3283.913194,245,78.700639
-1781.275082,300,80.422975
-1010.570738,161,81.229956
-1384.28073,95,81.695937
-4330.821395,300,83.230242
-3886.814201,277,84.710105
8.400554,26,84.86222
-1604.037046,72,85.24217
-30.77175,92,85.755353
-7255.670377,300,87.29639
8.010182,27,87.44286
-490.607188,300,89.121812
-3386.485698,300,91.82422
-3388.730018,300,93.477971
-152.369478,175,94.473794
-90.784284,139,95.170915
4.228249,40,95.384846
-13.895872,72,95.762365
-11517.786853,300,97.201967
-192.909327,116,97.761174
-880.333726,163,98.631842
4.367662,38,98.862422
-1848.459753,141,99.610097
-46.685537,106,100.413637
-34.700257,95,101.11947
-1553.446577,178,102.238788
-7765.852786,300,102.654333
-3985.412325,300,104.036274
-4720.283963,300,105.542683
-5875.837647,300,107.043504
3.179274,43,107.286203
10.377799,5,107.334895
-3460.477745,300,108.892719
-25.536631,86,109.343919
-3759.290652,249,110.590883
-2513.210028,300,112.271323
-487.010882,300,113.949733
-414.805493,86,114.432755
-36.704061,99,114.950708
-13.165783,72,115.368843
-1307.006324,184,116.342715
-180.933627,191,117.353736
-2257.124213,300,118.867717
-1792.020815,300,120.262123
-4357.491381,300,121.745553
-4330.143778,281,124.108995
-7341.104059,300,126.132827
-1790.989254,300,127.544224
-486.33456,300,129.163305
10.551935,8,129.237554
-1040.67991,300,130.739275
-483.892203,300,132.30427
-3681.488194,300,132.418425
-486.787827,300,138.70622
-3968.803967,250,140.577108
-2840.933924,300,142.263427
-486.554794,300,143.82472
-81.61356,135,144.504622
-2226.513834,300,145.996948
-4266.79332,300,147.520533
-178.101361,190,148.538516
-485.715471,300,152.749949
-485.373499,300,154.712176
-485.418515,300,156.488142
-1580.424864,300,158.057731
-485.898611,300,159.533681
-485.711333,300,161.210202
-72.801056,129,161.897908
-1325.845592,300,163.933143
-357.195858,262,163.781455
-696.490907,214,164.902339
-486.882906,300,166.972392
-486.671999,300,168.908498
-4972.233884,300,170.393445
-213.741154,206,171.455837
-2602.718512,300,173.014494
-4791.984123,300,175.941186
-2962.209841,300,177.364026
-4792.743517,300,178.878708
3.391332,62,179.208814
-5018.113346,300,181.065952
-487.428963,300,183.173016
-3112.845218,300,184.79521
-211.739877,205,186.358721
-685.068497,173,187.25095
-0.568209,52,187.548448
-486.092447,300,189.136307
-1837.072457,300,190.615983
1.583974,48,190.861613
-486.898915,300,192.303286
-486.449983,300,193.787501
-2271.771529,300,194.241419
-21.701646,83,194.846274
-2706.56726,300,199.256046
-3006.257366,300,200.74431
-141.058183,171,201.647225
-3486.24427,300,203.160691
-176.1565,189,204.173535
-485.67284,300,205.713844
-4791.344058,300,207.276105
-486.351191,300,208.90356
-22.674231,84,212.087454
-1296.422337,265,213.6625
-486.324818,300,215.140579
-486.156501,300,216.614495
-7039.424381,300,218.050509
-561.57223,300,219.611413
-4101.774276,300,221.217591
-4071.597089,300,223.107461
9.269862,22,223.232277
-3575.714095,300,224.747592
10.278805,13,224.840473
-485.574449,300,224.755055
-194.916066,198,225.730255
-3575.98795,300,227.308968
-486.1049,300,228.816793
-485.95949,300,230.322011
-2480.770091,300,232.079167
-485.283666,300,233.461423
-485.44097,300,234.929589
-96.217621,145,235.728284
-3545.396137,300,237.29669
-1040.609568,300,238.819686
-58.292489,118,239.581862
-4265.515996,300,241.13845
-485.479446,300,245.564269
-485.83687,300,247.060513
-21.604328,83,247.510104
-485.905471,300,248.889789
-485.477108,300,250.306922
-486.058768,300,251.934973
-3500.620304,300,253.404089
-8720.695222,300,254.901713
-1761.421951,300,256.245111
-98.909191,146,256.929481
-487.72057,300,258.390853
-2871.623537,300,259.972865
-486.919963,300,261.513319
-487.626833,300,263.091387
-1562.287222,212,264.070354
-330.491872,252,265.2522
-488.474105,300,267.192209
-456.313153,293,268.777783
-2169.355807,300,270.335353
-2167.485747,298,271.868416
10.341344,5,271.919896
-683.459931,300,273.369658
-5349.173958,300,274.805682
8.070925,27,274.961215
-138.915948,169,275.825618
-490.074614,300,280.291745
-534.315819,187,281.14058
-55.300995,114,283.064437
-5934.746075,300,285.698326
-489.387673,300,286.292756
-2189.677191,240,287.808511
-2304.011567,300,289.279866
-4681.020485,204,290.353621
9.704433,20,290.508531
-4855.488359,300,297.554504
-415.378012,280,299.13596
5.580701,36,299.361525
-3396.275232,300,301.03772
-3489.617108,300,302.717451
-163.37224,47,303.006676
-2651.909943,239,304.233799
-4735.189136,300,305.694243
-5290.543358,300,307.272525
-2176.479243,167,313.124574
-3056.859486,137,313.890631
-78.550089,132,314.610305
-143.139075,171,315.531704
-905.991166,111,316.239287
-491.392003,300,316.428877
-50.81567,22,316.596382
-248.682798,220,317.711405
-186.123971,143,318.47825
-4369.566823,218,319.612181
-84.555523,136,320.344018
-3970.194579,300,322.441653
-4839.809583,300,324.924702
-3038.030066,300,326.61691
-3053.15267,300,328.196028
-138.535722,169,329.021924
-1552.433483,300,330.55355
-487.284263,300,332.06503
-0.792078,52,332.348291
-4028.777161,300,334.044
-4808.786144,300,338.822235
-1809.359649,300,340.579536
-2693.327619,300,342.311489
-1146.570157,123,342.986933
-100.351763,147,343.725279
-19.135859,79,344.115361
-5949.627726,300,345.57963
-489.574759,300,347.091543
10.43073,11,347.191241
-205.597256,206,348.311858
-1764.670488,300,348.928653
-337.662847,254,350.78932
-490.567342,300,352.633304
7.221539,30,352.819534
-7646.802862,300,354.28315
-3476.236507,300,355.886742
-4196.7045,300,357.529274
-2395.363075,300,359.215436
-421.791467,282,361.843383
-879.666242,300,363.562105
-1333.406524,181,364.896434
-3730.307441,300,366.5599
-1870.161994,300,368.087139
-4195.185177,300,369.584406
-2093.016775,298,371.111767
-2936.441622,300,372.864903
-4571.215741,300,374.431223
-4527.111668,300,376.426036
-1521.844232,206,377.815822
-4752.889528,300,378.056668
9.042054,23,378.236253
-1815.486954,281,379.804822
-4601.964997,300,381.380718
-413.247958,63,381.757416
-188.727165,193,383.077682
-299.924577,239,384.270197
-493.840847,300,385.702001
-4830.909725,300,387.36802
-3329.449412,300,389.183813
-2158.474356,300,391.165143
-153.926407,175,392.10053
-6118.313975,300,393.512723
-1356.806321,152,395.062612
-496.665622,300,396.727105
0.18899,48,397.059172
-4921.227663,300,398.875179
-7440.159698,300,400.412589
-160.358431,179,401.314933
-36.179891,96,401.797931
-119.320806,98,402.290461
-2025.841297,300,404.072786
-3030.540215,300,405.649077
-1555.191922,178,407.231041
-703.489762,300,408.75671
-1892.41827,130,409.368353
-3282.403509,300,409.431438
-1528.79106,300,410.865692
3.100972,42,411.139539
-1582.802539,292,412.644597
-4498.130662,300,414.270545
-4444.947758,241,415.529427
