#{"t_start": 1769648112.1012313, "env_id": "None"}
r,l,t
-342.928561,250,4.866802
-343.253445,250,7.106899
-342.486783,250,9.500343
-344.2,250,11.714447
4.391787,40,12.030421
-343.8,250,13.787757
-211.639007,202,15.194992
-343.95,250,17.42681
-288.883531,235,19.429439
-166.150638,181,26.479922
-343.097823,250,28.412046
-339.581017,250,31.047304
-286.572915,233,33.572736
-342.19722,250,35.551206
-15.491734,73,36.093768
-286.165163,233,37.900243
2.742775,43,38.303983
-292.509591,236,40.347552
-340.781644,250,42.426308
-159.631592,183,44.343783
-341.122349,250,46.064918
-88.346143,137,47.0463
9.983718,14,47.16783
-340.222697,250,48.885761
-155.816427,177,50.208116
-341.263876,250,52.872365
-341.011835,250,55.51953
-99.124074,144,56.7682
-339.660874,250,58.794823
-339.666217,250,60.913914
-340.539089,250,64.226564
-339.910238,250,65.998767
-338.541676,250,67.664162
-338.433498,250,69.483253
-70.410302,125,70.351881
-338.552858,250,72.234711
-339.334249,250,74.604893
-339.773968,250,76.707148
-336.753329,250,79.455786
-260.111152,224,81.349856
-337.691304,250,83.11652
-337.871595,250,84.821235
-336.638949,250,86.516948
-335.325454,250,88.232498
-338.582725,250,89.935981
-336.825391,250,92.193707
-337.678654,250,94.353754
-333.774591,250,100.130455
-336.596564,250,102.469185
-337.779432,250,104.638648
-8.065582,63,105.104094
-334.194389,250,106.801537
-338.834405,250,108.507694
-336.489134,250,110.225741
-339.37746,250,111.86029
-334.04128,250,114.91068
-336.927844,250,117.11702
-338.79722,250,118.940809
8.739757,25,119.247933
-340.446355,250,121.81787
-27.794345,87,122.706357
17.323242,30,123.018897
-338.204715,250,125.402461
-337.383984,250,127.160741
-16.751786,77,127.796417
-336.057201,250,129.522418
-211.808221,203,131.000562
-156.180673,176,133.755619
-51.9583,112,134.56272
-339.297171,250,136.721089
-64.315195,120,137.760039
-340.88738,250,139.519639
-0.112916,49,139.891672
19.071438,21,140.039467
-342.158857,250,142.160359
9.20849,23,142.405887
-342.335318,250,144.911917
-341.498585,250,147.052777
-321.529959,247,149.032981
-104.658433,148,150.008929
-340.623761,250,154.460322
-115.669114,154,155.578671
-178.846128,188,157.124241
-341.006416,250,159.302345
-340.311034,250,161.11529
-311.708333,243,163.101343
-201.768869,198,164.68412
-341.95,250,166.631811
-341.063972,250,168.791449
-29.237741,91,172.173218
5.235931,35,172.441083
-341.695454,250,174.139796
-342.85,250,175.894867
-342.546977,250,177.743084
-341.622929,250,179.99404
-341.74316,250,182.187799
-341.593155,250,184.644994
-341.577118,250,187.089899
-343.25,250,192.518183
-343.233221,250,195.123399
-342.494995,250,197.563982
-15.578401,73,198.25304
-16.505269,74,198.866035
-265.68409,225,200.680115
-8.655268,65,201.229798
-341.604969,250,203.155749
8.859033,51,203.692977
-338.596974,250,206.685468
10.294548,11,206.844615
-336.712846,250,209.878173
-339.02225,250,212.435316
9.973342,16,215.885301
-121.430623,158,217.194423
-343.1,250,219.229274
-337.300089,250,221.711227
-339.781531,250,224.211862
5.586404,34,224.547358
-202.554006,199,226.403809
-337.534185,250,228.428689
7.318569,31,228.753714
-339.987086,250,231.150465
-336.661525,250,233.50977
-343.986016,250,236.961587
