#{"t_start": 1772526589.8807454, "env_id": "None"}
r,l,t
-107.696311,155,2.980413
-498.05,300,4.4162
-497.895655,300,5.396731
-4098.4,300,6.469692
-5613.349462,300,7.609492
-1522.529537,123,8.106268
-497.75,300,7.80454
-497.065373,300,9.944657
-113.413383,158,10.579068
-1340.903768,128,11.131014
-497.650146,300,12.23731
-7953.3,300,13.322683
20.28703,9,13.378945
-450.108326,65,13.644951
-2928.229467,300,14.868125
-1720.772179,124,15.316016
-7354.048155,300,16.422462
-2294.185999,181,17.15014
-1026.216142,204,18.36479
-8028.75,300,19.496102
9.869607,15,19.57656
-852.375796,237,20.52898
-1685.310434,159,21.158347
-654.097782,63,21.453724
-495.914585,300,22.729143
-963.045655,300,23.867062
-4157.691017,300,25.076499
-216.249352,204,26.05349
-11402.899231,300,27.645386
-2179.556881,266,28.634658
-2573.400774,169,29.303663
-1518.410044,300,31.009954
-217.79186,205,32.018801
-6620.190322,300,33.711844
-1197.765137,147,34.420854
-265.825199,226,35.389648
-822.678818,180,36.429099
5.354061,36,36.683083
-11.38173,67,37.290354
-4474.155807,300,38.657084
-151.64928,173,38.096973
8.574452,22,38.212939
-500.6,300,39.481795
-499.889187,300,40.800222
-499.95,300,42.085744
-3995.6,300,43.489707
-3648.078496,300,44.622774
-4550.985806,300,46.046474
-501.6,300,47.329458
-501.5,300,48.623546
-501.058271,300,49.866716
-501.8,300,51.138496
-501.75,300,52.63071
-501.85,300,54.558079
-502.05,300,55.828791
-502.2,300,57.131357
-502.0,300,58.725192
-502.2,300,60.258726
-502.0,300,61.879636
-502.0,300,63.015568
-501.95,300,64.336872
-501.964814,300,65.671974
-502.2,300,66.902138
-501.940808,300,68.292109
-502.198155,300,69.590632
-502.281757,300,69.530769
-502.25,300,71.016121
-502.25,300,72.807946
-502.3,300,73.95464
-502.3,300,75.226613
-502.3,300,76.517033
-502.25,300,78.050611
-502.3,300,79.254093
-502.3,300,80.647451
-502.25,300,82.562965
-502.25,300,83.873163
-502.3,300,85.220479
-502.25,300,86.566585
-502.3,300,87.927279
-502.3,300,89.214542
-502.25,300,90.788507
-502.3,300,93.219125
-501.931548,300,94.45634
-502.25,300,95.935943
-502.2,300,97.349163
-502.3,300,98.808741
-502.220097,300,100.147053
-502.3,300,100.169454
-502.3,300,101.841655
-501.841276,300,103.289959
-502.3,300,104.715583
-502.3,300,106.293538
-502.3,300,107.839185
-502.25,300,109.280261
-502.044582,300,113.215918
-501.772649,300,114.67904
-501.7,300,116.156171
-502.1,300,117.607273
-501.95,300,119.057186
-501.85,300,120.318005
-501.8,300,121.814578
-501.42335,300,125.058232
-502.25,300,126.55902
-502.149731,300,127.847909
-502.2,300,129.276664
-4792.1,300,130.74527
-501.65147,300,130.874866
-502.25,300,132.546303
-501.95,300,134.929502
-4941.473037,300,136.412053
-501.95,300,138.019234
-501.85,300,139.624529
-501.9,300,141.264943
-4401.48591,300,142.930074
-501.7,300,144.481281
-501.35,300,147.090995
-500.701095,300,148.68867
-501.3,300,150.246917
-500.205133,300,151.750396
-500.95,300,153.193337
-501.049731,300,154.75058
-4761.147857,300,156.479965
-500.7,300,158.440871
-501.05,300,159.983688
-500.95,300,161.453644
-501.2,300,161.614318
-4895.536793,300,163.13945
-500.8,300,164.820178
6.668779,30,164.998465
-500.184385,300,167.023602
-501.95,300,168.63478
-501.9,300,170.176021
-501.85,300,171.745768
-502.05,300,173.251813
-501.95,300,174.703829
-502.0,300,176.186548
-501.784608,300,177.940123
-502.15,300,179.61931
-12.136814,67,179.981982
-7057.05,300,181.581378
-501.926486,300,182.991321
-4822.15,300,184.432838
-4732.1,300,185.918243
-3172.1,300,187.607862
-547.15,300,189.575546
