#{"t_start": 1772454170.2460365, "env_id": "None"}
r,l,t
-72.146581,125,2.669562
-343.3,250,4.007919
-341.328303,250,5.591059
-342.217411,250,7.101977
-150.779463,173,10.828558
-341.775129,250,12.121684
-342.058643,250,13.014389
-340.3624,250,14.815793
-240.012385,215,16.25843
-177.025685,187,17.393171
10.264424,14,17.479109
0.682021,47,17.720717
-192.774233,194,18.811303
-339.679372,250,20.151633
-285.35163,233,21.640064
-226.408158,210,23.199566
-338.459904,250,24.604448
-340.089334,250,25.957517
-339.863465,250,27.29313
-338.879753,250,28.793852
-336.866958,250,30.670903
-258.513525,224,32.292167
-337.799451,250,33.552757
-336.860247,250,34.957876
-336.578197,250,36.359719
-336.070092,250,37.892023
-334.949841,250,39.696625
-335.930268,250,41.211224
-334.361723,250,42.773481
-334.286939,250,44.089744
-334.435041,250,45.037248
-334.211367,250,46.726079
-334.549803,250,50.315757
-334.549323,250,51.607892
-334.236375,250,53.30202
-334.660239,250,54.93608
-247.073124,220,58.178864
-336.342597,250,59.573605
-335.375811,250,61.244069
-336.381615,250,62.907184
-336.926831,250,67.120064
-336.397221,250,69.267771
-336.325815,250,71.337577
10.461912,9,71.465234
-337.068591,250,73.202232
-337.516009,250,76.682025
-337.391612,250,78.408957
-44.348698,105,79.150542
-337.692159,250,80.755008
-337.662933,250,82.089801
-338.674784,250,85.932452
-337.837299,250,87.626261
-338.477363,250,88.883559
-336.9554,250,90.139458
-66.154805,123,92.474569
-336.6169,250,93.801035
-336.271627,250,95.81315
-336.980468,250,97.416107
-336.51124,250,99.363369
-337.700363,250,100.764505
-337.624779,250,102.134772
-130.949008,164,103.176632
-337.844046,250,104.855259
-46.432812,107,107.105221
-337.662479,250,107.648104
-336.821812,250,109.12886
-337.92612,250,111.520162
-337.313636,250,112.955127
-339.565788,250,114.660239
-30.877053,93,115.164348
-338.854891,250,116.619691
10.378539,8,116.683918
-339.065526,250,118.278803
3.626989,41,118.64731
-340.707653,250,120.890532
9.868597,18,121.01414
-324.387777,248,122.677117
-341.072094,250,123.958311
9.725116,51,124.214236
-340.157327,250,125.401418
-280.548517,231,129.650537
10.319031,10,129.724698
-337.62388,250,130.879408
-120.330373,157,131.65551
-2.627472,54,131.92244
-339.093027,250,133.224611
-339.753733,250,137.70234
-40.253342,100,138.232257
-338.15661,250,138.736169
-53.353138,111,139.248817
-77.656147,131,139.877988
-210.851789,203,141.150133
-340.329605,250,145.563571
-7.211808,62,145.891513
6.785123,30,146.045553
-9.886647,65,146.342845
-76.256412,129,147.021847
-339.345855,250,148.224562
-17.250486,87,148.744518
0.321645,48,149.090283
8.339508,28,149.273171
-284.50463,233,153.550107
10.218658,15,153.667404
-38.323086,98,154.306073
3.788759,40,154.4841
-338.52386,250,155.840807
-339.728655,250,157.193538
-103.382705,147,158.115038
-339.688208,250,162.038602
-340.320851,250,163.238719
-340.111153,250,164.579064
