#{"t_start": 1770072176.4814398, "env_id": "None"}
r,l,t
-342.928561,250,4.35637
-343.253445,250,6.312623
-342.486783,250,8.286903
-344.2,250,10.308802
4.391787,40,10.684498
-343.8,250,12.676872
-211.639007,202,14.224015
-343.95,250,16.264614
-288.883531,235,18.109147
-166.580251,181,26.343679
-343.25,250,28.471958
-199.249671,198,30.146966
-343.466575,250,32.178151
-342.9,250,34.275968
-342.292971,250,36.329541
-49.436071,108,37.315651
-55.623352,114,38.192827
-0.618607,51,38.713636
-0.917222,50,39.211872
5.58962,36,39.502507
-341.552245,250,41.501178
-343.058164,250,48.51369
6.813406,33,48.791854
10.373387,10,48.913579
-342.354785,250,51.067822
-301.130415,239,53.082183
-340.638101,250,55.399005
-340.948217,250,57.739022
9.651967,19,57.98608
-325.135514,248,60.455199
-339.563092,250,62.66085
-342.016454,250,65.051645
-78.670983,130,66.200866
-338.472082,250,69.351103
-23.880967,84,70.03834
-339.956325,250,72.341888
-339.270358,250,74.665897
-338.497554,250,77.287388
-340.426127,250,80.059064
-338.120996,250,82.632344
-339.234774,250,84.946666
-338.036966,250,90.197072
-129.992543,163,91.845488
-69.356119,125,93.241384
-338.452386,250,95.555356
-338.247516,250,98.147248
-338.272834,250,100.622329
-338.215009,250,103.137143
-265.994086,227,105.543808
9.369222,21,105.767298
1.197563,46,106.29634
10.073332,14,106.503204
-60.772167,118,107.780505
-60.391479,119,109.096657
-339.041318,250,112.263834
-337.391678,250,114.849537
10.507215,8,115.020866
-1.004027,52,115.537121
-250.582987,221,117.77944
-15.324195,74,118.606558
4.754452,37,119.084434
-337.434739,250,121.890502
-337.511836,250,124.475052
-183.552441,191,126.770407
10.429561,10,126.928446
-336.10178,250,130.000524
-124.002636,160,131.91241
-337.192486,250,139.509278
-336.443978,250,142.05296
-336.20622,250,144.584779
-27.584764,89,145.499263
-174.316983,187,147.298627
-335.768851,250,150.050689
-336.366247,250,152.603932
-336.14179,250,155.192363
-335.216574,250,158.127023
-336.144688,250,168.668104
-335.135524,250,171.125192
-336.259824,250,173.671054
-334.886907,250,176.003536
-335.740025,250,178.418279
-335.384448,250,181.268885
-334.998081,250,183.876243
-335.806872,250,186.461043
-335.313606,250,188.948312
1.465179,46,197.506391
