#{"t_start": 1772753042.761385, "env_id": "None"}
r,l,t
-498.084366,300,3.997555
-5881.246511,300,5.739072
-136.451998,166,6.695028
-497.2,300,9.586671
-496.3,300,11.250949
-2896.45,300,12.765026
-496.3,300,14.302199
-438.654029,286,15.964291
-1118.650109,247,17.13935
-337.651127,133,17.831718
-1489.841507,291,19.319384
-3029.474389,300,21.093554
-1887.296818,233,22.543529
-623.423357,144,23.384851
-404.421905,276,24.786313
-2396.272907,300,26.446049
-5993.497691,300,28.047256
-489.248011,300,29.718991
-2648.945834,300,31.337878
-487.643018,300,32.83533
-487.707769,300,34.599506
-487.091215,300,36.246809
-486.709793,300,37.82508
-486.054791,300,39.417175
-486.216378,300,41.175869
-486.676563,300,43.42791
-486.000447,300,44.889677
-485.956108,300,46.383648
-486.096352,300,47.794765
-486.560005,300,49.847325
-487.63103,300,51.452051
-487.550627,300,52.97816
-487.343614,300,54.808767
-488.880388,300,56.440487
-488.807699,300,58.104796
-488.937238,300,59.614737
-491.838848,300,61.35372
-490.93122,300,63.072923
-491.89602,300,64.839124
-492.816282,300,66.473979
-494.549365,300,67.926705
-494.3304,300,69.433224
-494.935266,300,71.148151
-490.907128,300,73.218885
-490.775908,300,74.86535
-492.548174,300,76.364741
-489.731461,300,78.153429
-487.721319,300,79.828548
-490.008353,300,81.229302
-491.127401,300,82.982256
-4239.195897,300,84.586353
-488.519317,300,86.302444
-491.809973,300,87.800234
-491.205364,300,89.831337
-490.501479,300,91.35455
-491.342237,300,92.873462
-487.674115,300,94.588259
-487.332595,300,96.473058
-484.426299,300,98.045374
-487.525743,300,99.58665
-489.790238,300,101.526569
-486.091839,300,103.440314
-488.699947,300,105.322269
-491.176209,300,107.07514
-490.585774,300,108.477347
-490.055683,300,110.105388
-491.139581,300,111.927518
-491.874658,300,113.739747
-492.076586,300,115.439365
-493.095103,300,117.157147
-492.429548,300,119.285291
-493.879355,300,120.718175
-491.661309,300,122.283294
-491.849724,300,124.261321
-491.533807,300,125.726796
-491.203007,300,127.181424
-487.488638,300,128.695236
-3956.184049,300,130.814827
-490.008685,300,132.321439
-490.86826,300,133.725928
-488.829228,300,135.43286
-489.688147,300,136.906795
-488.898698,300,138.710486
-487.503779,300,140.384049
-489.687835,300,144.321187
-488.831882,300,145.862396
-489.287723,300,147.78896
-488.753643,300,152.270449
-489.170491,300,153.78603
-487.29674,300,155.551076
-489.613172,300,157.222587
-493.116159,300,158.693545
-494.893531,300,160.158055
-491.995225,300,162.004353
-487.852139,300,163.967352
-3204.937466,300,165.462404
-490.602588,300,167.094179
-490.983794,300,169.069799
-488.57805,300,170.85161
-492.552675,300,172.346388
-2042.85781,108,173.020611
-491.869216,300,177.259302
-954.85628,300,178.781629
-489.216956,300,180.334541
-484.414675,300,181.931091
-4641.278029,300,183.792653
-492.125002,300,185.358244
-492.37266,300,186.914102
-493.074878,300,188.72749
-493.900943,300,190.447254
-492.277332,300,191.976299
-490.892763,300,194.416543
-489.848175,300,196.064908
-489.336607,300,197.67785
-490.344184,300,199.278518
-489.001421,300,201.096316
-491.156215,300,202.630933
-492.71233,300,204.18014
-494.9,300,206.146764
-491.62549,300,207.716294
-493.686288,300,209.21717
-492.19902,300,210.760712
-496.259248,300,212.471026
-489.95047,300,214.309869
-494.594797,300,216.002643
-495.939507,300,217.79463
-490.797771,300,219.408049
-494.838808,300,221.020247
-490.687666,300,222.930567
-492.941136,300,224.598874
-492.33028,300,226.240713
-492.961709,300,227.787275
-491.139285,300,230.238199
-2098.508592,300,231.889369
