#{"t_start": 1770943294.1132581, "env_id": "None"}
r,l,t
-342.928561,250,3.268373
-343.253445,250,4.319235
-342.486783,250,5.410626
-344.2,250,6.639749
4.391787,40,6.880979
-343.8,250,8.844685
-211.639007,202,9.88146
-343.95,250,11.271454
-288.883531,235,12.631345
-202.787339,199,17.095581
-272.086414,227,18.271993
-343.19478,250,19.325664
-286.656424,233,20.507777
-342.495417,250,21.645367
-110.669515,151,22.254793
-343.485688,250,23.303662
2.857991,41,23.48789
-0.524939,51,23.730325
-3.111449,55,23.976106
-341.057771,250,25.111163
-342.462878,250,26.577758
-18.243061,76,27.034625
6.459568,34,27.244542
-344.768,250,28.638198
-345.05,250,29.910068
-342.282516,250,31.333696
-341.859544,250,32.578887
-344.558036,250,33.700245
9.722687,18,33.803641
-344.170358,250,34.909279
-344.65,250,36.029427
-345.25,250,37.564094
-345.368672,250,38.696108
-344.965587,250,39.750107
-344.9,250,41.630903
-343.437397,250,42.951476
-345.25,250,44.024233
-343.684226,250,45.232016
-346.3,250,46.434501
-343.074187,250,48.43224
-345.364634,250,49.395356
-341.686267,250,50.656831
-344.839028,250,51.850731
-342.907614,250,52.873925
-342.409677,250,53.950573
-342.793181,250,54.986335
-341.824451,250,56.135052
-342.847968,250,57.404738
-341.547077,250,58.354928
-344.61465,250,59.410551
-338.536635,250,60.690887
-341.252475,250,61.946195
-342.063988,250,63.176018
-341.896893,250,64.469557
-345.27431,250,65.581222
-345.835389,250,66.951473
-342.13255,250,67.987763
-338.872567,250,69.101632
-116.75633,156,69.736866
-338.910564,250,70.966181
-342.879363,250,72.339926
-341.252998,250,74.370158
-340.790698,250,75.774394
-340.238783,250,76.759845
-342.951242,250,78.010679
-343.439622,250,78.939586
-342.073273,250,80.006809
-345.327278,250,81.282589
-342.891234,250,82.516651
-344.843718,250,83.63506
-341.261857,250,84.818566
-342.81532,250,85.800322
-343.819471,250,88.754117
-346.342752,250,89.79127
-340.425807,250,91.213267
-343.024776,250,92.391988
-337.605349,250,93.496273
-339.699275,250,94.597679
-341.964223,250,95.592768
-344.097802,250,96.60692
-339.957506,250,99.930787
-339.772041,250,101.086738
-337.828199,250,102.121049
-339.165556,250,103.031187
-337.345631,250,104.010167
-341.177406,250,105.138767
-336.505644,250,106.166951
-342.908503,250,107.900611
-343.723545,250,109.112583
-340.587303,250,112.607931
-338.687064,250,113.999534
-338.738864,250,115.344588
-339.405314,250,116.495093
-341.552881,250,117.805599
-343.335623,250,118.83034
-336.537859,250,120.016773
-336.084564,250,121.400285
-11.671061,67,124.634035
-345.11987,250,125.885331
-341.302852,250,127.104748
-341.825093,250,128.171517
-341.782085,250,129.475935
-340.752659,250,130.791171
-343.583065,250,132.134096
-338.698825,250,133.449098
-342.114714,250,134.753943
-339.608412,250,138.658201
-346.899221,250,140.643524
-338.813382,250,141.985414
9.952525,15,142.086197
-336.5493,250,143.293355
-337.391942,250,144.511169
-337.842532,250,145.733335
-344.45939,250,146.866506
-339.161007,250,148.278693
-342.823916,250,151.174716
-341.660627,250,152.387687
-337.811883,250,153.57424
-343.832544,250,155.027543
-337.206661,250,156.370562
-341.201582,250,157.411582
-342.759574,250,158.493824
-346.945421,250,159.477994
-338.246972,250,160.775786
-342.885617,250,161.924313
-340.39839,250,163.060487
-343.40973,250,164.149803
-341.473046,250,165.470621
-337.884873,250,166.677672
-344.523875,250,167.78878
-335.853703,250,169.050611
-344.819278,250,173.984178
-5.371661,60,174.246647
-344.81715,250,175.298658
-339.151305,250,176.532238
-339.879611,250,177.776016
-337.630293,250,178.845853
-336.241392,250,179.873233
-339.748357,250,180.954472
-343.886164,250,182.403919
-343.926709,250,185.002718
-340.433706,250,186.102612
-346.788831,250,187.281545
-341.494016,250,188.366769
-341.582964,250,189.542369
-48.40653,107,190.143449
-343.722184,250,191.462741
-343.309815,250,192.689306
-346.903078,250,194.117691
-339.685402,250,198.154971
